indicator_id,indicator_type,indicator_value,campaign_id,confidence,tlp,source,source_sensitivity,first_seen,last_seen,is_active
IOC-002690,url,https://dl.evilcdn.com/4238f737,CMP-0004,67,TLP:CLEAR,Recorded Future,public,2025-09-24,2025-11-01,True
IOC-002691,sha256,eee033f0a361718cab1dbb1be26638b536cb8eae49e6292adb986d4cc7829fab,CMP-0131,75,TLP:AMBER,Abuse.ch,confidential,2026-02-01,2026-02-04,True
IOC-002692,url,https://dl.xn--malware.com/217cbde6,CMP-0085,74,TLP:AMBER,Mandiant,restricted,2024-09-10,2024-09-19,True
IOC-002693,sha256,77fc969767dd096bf2604a8434395c06e8632a8280c6f760a25f333f9dcf5d61,CMP-0054,85,TLP:RED,Mandiant,restricted,2026-04-08,2026-06-01,True
IOC-002694,md5,7d4578126c0f582e686f3c80a602349c,CMP-0137,95,TLP:CLEAR,CrowdStrike Falcon X,partner,2026-04-22,2026-06-01,True
IOC-002695,ipv4,242.58.82.142,CMP-0091,78,TLP:AMBER,CrowdStrike Falcon X,partner,2024-12-24,2025-01-24,True
IOC-002696,domain,secure-share.net,CMP-0142,60,TLP:CLEAR,Confidential HUMINT,public,2025-07-09,2025-08-09,True
IOC-002697,sha256,75ab611e3e8b916c773f06619cf198dbeb079d31f7929e650267a9feefb166d9,CMP-0048,63,TLP:GREEN,Confidential HUMINT,public,2024-09-12,2024-10-08,True
IOC-002698,domain,dropbox-portal.net,CMP-0111,61,TLP:AMBER,VirusTotal,confidential,2026-04-16,2026-05-14,True
IOC-002699,email,it-support@acct-verify.com,CMP-0012,94,TLP:AMBER,Abuse.ch,partner,2026-05-24,2026-05-29,True
IOC-002700,sha256,a1dbdeca8b729ac759a4fceb070a177ac9aa99606e93c2f994685539494dd00b,CMP-0139,77,TLP:CLEAR,ISAC Share,partner,2026-05-10,2026-06-01,True
IOC-002701,md5,63cfbbc8c3e15211ef4f292c7dd16d89,CMP-0052,92,TLP:AMBER,Recorded Future,confidential,2024-07-05,2024-07-16,False
IOC-002702,filename,update_urgent.iso,CMP-0035,67,TLP:GREEN,Mandiant,partner,2026-03-05,2026-04-24,True
IOC-002703,email,hr@dropbox-team.com,CMP-0094,42,TLP:GREEN,VirusTotal,public,2025-10-13,2025-11-07,True
IOC-002704,ipv4,118.61.107.189,CMP-0069,52,TLP:CLEAR,Abuse.ch,public,2025-03-25,2025-04-20,True
IOC-002705,ipv4,90.238.125.144,CMP-0086,87,TLP:GREEN,Mandiant,public,2025-12-21,2026-02-11,False
IOC-002706,md5,6209641294fc298a454dcf75e3b20108,CMP-0118,44,TLP:CLEAR,Mandiant,restricted,2024-10-19,2024-11-03,True
IOC-002707,md5,ac80fd76509189994b1151ed702767fa,CMP-0126,91,TLP:RED,Confidential HUMINT,partner,2026-05-12,2026-06-01,True
IOC-002708,email,it-support@secure-mail.com,CMP-0142,66,TLP:RED,CrowdStrike Falcon X,partner,2025-03-13,2025-03-31,False
IOC-002709,filename,scan_urgent.zip,CMP-0114,55,TLP:RED,ISAC Share,restricted,2024-09-16,2024-10-01,True
IOC-002710,sha256,c3f0c225f613dad4f05d87b7885c4167fca0edd07d699a0df7cbd985ca97f3d3,CMP-0069,52,TLP:CLEAR,Internal Honeypot,public,2024-11-02,2024-11-26,True
IOC-002711,md5,9d87f5ab4799f1da1fa3bd21068b150a,CMP-0117,95,TLP:GREEN,ISAC Share,confidential,2024-10-14,2024-12-05,False
IOC-002712,md5,7fd845ce464c520cdb22f0be6af442ba,CMP-0135,100,TLP:AMBER,Internal Honeypot,partner,2025-06-28,2025-08-19,True
IOC-002713,sha256,354f373becd85f12a0ba2c0f4a9c8ccc784215d1a7e21e6c5a4b675679d0d850,CMP-0008,70,TLP:GREEN,Mandiant,confidential,2025-12-12,2025-12-12,True
IOC-002714,md5,618ccdca6b12a10bb9ebdce0e02589c0,CMP-0003,53,TLP:RED,OSINT Crawler,public,2024-07-18,2024-09-03,True
IOC-002715,domain,dropbox-auth.net,CMP-0074,65,TLP:AMBER,Recorded Future,restricted,2025-03-13,2025-03-24,False
IOC-002716,sha256,b481fcdc4d924ce970113e44778f41b02f438911042d542987d194b94fc1955f,CMP-0131,94,TLP:CLEAR,VirusTotal,partner,2025-10-07,2025-11-21,True
IOC-002717,md5,7e5a664b6cc7b648cbc3e9fc9055d3a2,CMP-0097,48,TLP:RED,Mandiant,partner,2024-07-12,2024-08-31,True
IOC-002718,url,https://cdn.evilcdn.com/dbeb9718,CMP-0106,51,TLP:RED,Internal Honeypot,confidential,2025-01-31,2025-02-21,True
IOC-002719,filename,invoice_2026.docm,CMP-0089,55,TLP:AMBER,Confidential HUMINT,partner,2025-04-14,2025-05-02,False
IOC-002720,sha256,79f2b4c1eaea9fbe00596a40f7856e508d553683a3073c52009f51dad3e25136,CMP-0079,100,TLP:AMBER,Mandiant,restricted,2026-04-19,2026-05-16,True
IOC-002721,md5,40167352a856b078ddbd9a6c741aba03,CMP-0046,69,TLP:CLEAR,Internal Honeypot,confidential,2024-07-14,2024-08-19,True
IOC-002722,sha256,44924237986d4944287c8e191574da9a77830aeea19a5f366d520d3a417f2634,CMP-0107,65,TLP:CLEAR,VirusTotal,restricted,2025-09-10,2025-10-20,False
IOC-002723,md5,a08eaee44e828ff0b9453c2205539e70,CMP-0028,72,TLP:GREEN,Mandiant,confidential,2024-10-15,2024-11-15,False
IOC-002724,md5,1c5611850cd417538082fe9c73bfbefd,CMP-0035,82,TLP:GREEN,Internal Honeypot,public,2026-01-04,2026-01-12,False
IOC-002725,domain,update-sync.net,CMP-0125,46,TLP:CLEAR,VirusTotal,public,2026-04-13,2026-05-07,True
IOC-002726,sha256,283f6e306a8cdc43935e30a0b000ad81a6060b3956798e17d44c91f7785ca371,CMP-0030,99,TLP:RED,Internal Honeypot,partner,2026-03-25,2026-04-20,False
IOC-002727,domain,dropbox-auth.co,CMP-0128,63,TLP:AMBER,VirusTotal,restricted,2025-03-13,2025-03-31,True
IOC-002728,sha256,2bf1b16042a24640ab804874cb3467cc80aee5dc95e4bed6341ab9a9ec02fcad,CMP-0023,49,TLP:AMBER,Recorded Future,confidential,2024-07-26,2024-09-24,False
IOC-002729,email,it-support@dropbox-team.com,CMP-0043,85,TLP:RED,VirusTotal,partner,2025-10-07,2025-12-04,True
IOC-002730,md5,c30a487c53bac4125af0be6cd45e4c72,CMP-0057,98,TLP:CLEAR,Mandiant,confidential,2025-01-21,2025-03-20,True
IOC-002731,filename,update-final.zip,CMP-0068,65,TLP:GREEN,Abuse.ch,restricted,2025-05-10,2025-06-02,True
IOC-002732,url,https://files.evilcdn.com/7513eeae,CMP-0128,67,TLP:GREEN,CrowdStrike Falcon X,confidential,2025-05-04,2025-06-17,False
IOC-002733,filename,report-final.zip,CMP-0120,57,TLP:CLEAR,Abuse.ch,confidential,2026-03-04,2026-05-02,True
IOC-002734,filename,scan-final.lnk,CMP-0056,71,TLP:AMBER,Confidential HUMINT,partner,2025-10-06,2025-12-05,True
IOC-002735,ipv4,214.110.100.225,CMP-0020,97,TLP:RED,Abuse.ch,public,2025-01-30,2025-02-17,False
IOC-002736,filename,invoice_2026.pdf.exe,CMP-0068,84,TLP:CLEAR,CrowdStrike Falcon X,partner,2025-06-12,2025-07-14,True
IOC-002737,filename,scan_urgent.docm,CMP-0129,51,TLP:GREEN,Abuse.ch,confidential,2025-11-15,2025-12-16,True
IOC-002738,url,https://static.xn--malware.com/9ed72bf5,CMP-0044,83,TLP:GREEN,OSINT Crawler,partner,2024-07-13,2024-08-09,True
IOC-002739,domain,login-share.net,CMP-0016,87,TLP:CLEAR,Abuse.ch,restricted,2025-05-09,2025-07-08,False
IOC-002740,filename,invoice-final.zip,CMP-0072,76,TLP:GREEN,Internal Honeypot,partner,2026-02-21,2026-04-16,True
IOC-002741,sha256,605c7f54c606481b330def6d291d1fd59cbe125fe7549aca81fe738408c3d662,CMP-0039,56,TLP:CLEAR,ISAC Share,public,2025-05-23,2025-07-08,True
IOC-002742,email,it-support@secure-mail.com,CMP-0114,53,TLP:RED,Abuse.ch,public,2026-02-28,2026-03-23,True
IOC-002743,sha256,93451835d338294d32eaca890f51051eaed1b34c6795f1a965e3d8600e212f91,CMP-0110,47,TLP:GREEN,Confidential HUMINT,partner,2026-05-21,2026-06-01,True
IOC-002744,filename,update_urgent.lnk,CMP-0060,64,TLP:CLEAR,Confidential HUMINT,confidential,2026-04-16,2026-04-30,True
IOC-002745,md5,7cf1ccbe9bea19990c024f72966d2a9e,CMP-0072,81,TLP:GREEN,CrowdStrike Falcon X,public,2024-08-20,2024-09-30,True
IOC-002746,ipv4,118.219.103.197,CMP-0010,41,TLP:RED,Internal Honeypot,partner,2026-01-03,2026-02-23,True
IOC-002747,email,hr@secure-mail.com,CMP-0077,78,TLP:CLEAR,Abuse.ch,partner,2026-01-06,2026-02-20,False
IOC-002748,sha256,bb075ede8ddbd8102e34b9438e193d973190acf595c51929d9068c647bd4d218,CMP-0006,56,TLP:GREEN,Confidential HUMINT,partner,2026-02-05,2026-02-19,False
IOC-002749,md5,5a5f37bfa2020827db69f9d833a368e2,CMP-0026,74,TLP:RED,Confidential HUMINT,partner,2024-12-09,2024-12-15,False
IOC-002750,url,https://dl.badhost.com/d7bd135e,CMP-0059,76,TLP:CLEAR,ISAC Share,restricted,2025-03-16,2025-04-19,True
IOC-002751,md5,6042debe8d438e8d05788069801fcbdc,CMP-0119,84,TLP:GREEN,Abuse.ch,restricted,2026-04-12,2026-05-30,True
IOC-002752,ipv4,254.188.108.158,CMP-0038,61,TLP:GREEN,CrowdStrike Falcon X,restricted,2025-10-02,2025-10-15,True
IOC-002753,domain,dropbox-portal.io,CMP-0040,94,TLP:AMBER,ISAC Share,confidential,2025-02-21,2025-02-24,False
IOC-002754,email,no-reply@acct-verify.com,CMP-0124,47,TLP:AMBER,Confidential HUMINT,restricted,2025-09-24,2025-09-30,True
IOC-002755,url,https://cdn.xn--malware.com/84d1689e,CMP-0057,85,TLP:GREEN,Mandiant,confidential,2025-10-04,2025-10-14,True
IOC-002756,ipv4,168.184.24.211,CMP-0065,48,TLP:CLEAR,Abuse.ch,public,2024-10-20,2024-11-17,False
IOC-002757,md5,3fe05d26d86ead72490f1a02d171ce04,CMP-0024,80,TLP:AMBER,Internal Honeypot,restricted,2024-08-15,2024-10-02,True
IOC-002758,filename,report_urgent.pdf.exe,CMP-0054,64,TLP:RED,Internal Honeypot,public,2025-05-24,2025-05-27,True
IOC-002759,md5,be6116dddb62fdd038a3fb468892168d,CMP-0092,69,TLP:RED,Confidential HUMINT,partner,2024-08-06,2024-08-20,True
IOC-002760,sha256,bcfc5d1fbf6f22bf5651347d6769a247422d310cb751dfce5b84119921f90203,CMP-0001,56,TLP:CLEAR,Mandiant,partner,2024-08-31,2024-10-09,False
IOC-002761,md5,9d171ae6dd2885afbaef506fccb1a84e,CMP-0094,56,TLP:CLEAR,CrowdStrike Falcon X,confidential,2025-09-06,2025-09-08,False
IOC-002762,url,https://dl.evilcdn.com/d5bbef21,CMP-0085,90,TLP:RED,Mandiant,public,2024-11-24,2024-12-25,True
IOC-002763,ipv4,87.172.99.87,CMP-0045,49,TLP:RED,ISAC Share,partner,2024-10-02,2024-11-30,False
IOC-002764,url,https://cdn.badhost.com/d16d5194,CMP-0009,92,TLP:CLEAR,Recorded Future,confidential,2025-11-08,2025-12-31,True
IOC-002765,ipv4,75.50.171.180,CMP-0092,46,TLP:CLEAR,Internal Honeypot,confidential,2024-07-18,2024-09-11,True
IOC-002766,sha256,8d231653fad2f0a71a1f109871cca36c2ddeb1cd57074dcee2e96aa26b9e289c,CMP-0043,47,TLP:AMBER,Confidential HUMINT,partner,2024-08-31,2024-09-17,False
IOC-002767,domain,cdn-auth.com,CMP-0083,66,TLP:GREEN,CrowdStrike Falcon X,confidential,2024-07-30,2024-08-06,True
IOC-002768,md5,a29718d9ae75846ef9fe8a8f3d541787,CMP-0051,76,TLP:RED,VirusTotal,restricted,2025-07-13,2025-09-08,True
IOC-002769,md5,e20dd1d37b06a619d9758a11804fdfcf,CMP-0104,71,TLP:CLEAR,OSINT Crawler,partner,2025-09-12,2025-10-09,True
IOC-002770,domain,secure-files.net,CMP-0119,44,TLP:GREEN,Internal Honeypot,partner,2024-07-29,2024-09-23,True
IOC-002771,email,hr@dropbox-team.com,CMP-0073,55,TLP:GREEN,Mandiant,public,2024-11-19,2024-12-04,True
IOC-002772,url,https://files.badhost.com/eaef36c3,CMP-0086,80,TLP:CLEAR,CrowdStrike Falcon X,restricted,2025-07-16,2025-07-31,True
IOC-002773,ipv4,211.53.91.14,CMP-0088,79,TLP:CLEAR,Mandiant,confidential,2025-07-30,2025-09-04,True
IOC-002774,url,https://cdn.evilcdn.com/973c7432,CMP-0120,50,TLP:CLEAR,OSINT Crawler,confidential,2025-04-18,2025-05-20,True
IOC-002775,filename,invoice_2026.docm,CMP-0121,66,TLP:RED,Confidential HUMINT,confidential,2025-05-06,2025-05-16,True
IOC-002776,domain,login-sync.com,CMP-0003,59,TLP:AMBER,Internal Honeypot,partner,2026-03-10,2026-04-30,False
IOC-002777,email,no-reply@acct-verify.com,CMP-0040,91,TLP:GREEN,Recorded Future,public,2026-04-12,2026-05-27,True
IOC-002778,filename,scan-final.docm,CMP-0102,66,TLP:AMBER,OSINT Crawler,restricted,2025-10-20,2025-10-25,False
IOC-002779,ipv4,30.71.3.178,CMP-0004,65,TLP:CLEAR,Recorded Future,confidential,2025-04-11,2025-05-31,True
IOC-002780,email,it-support@acct-verify.com,CMP-0040,41,TLP:GREEN,ISAC Share,partner,2026-04-23,2026-05-21,True
IOC-002781,domain,login-sync.net,CMP-0009,67,TLP:CLEAR,VirusTotal,restricted,2024-07-31,2024-09-08,True
IOC-002782,url,https://dl.evilcdn.com/673d3044,CMP-0082,68,TLP:AMBER,VirusTotal,public,2026-03-10,2026-04-25,False
IOC-002783,email,it-support@dropbox-team.com,CMP-0094,83,TLP:GREEN,OSINT Crawler,public,2025-09-24,2025-10-11,True
IOC-002784,md5,036327d333a1f39a9cb29954489a7830,CMP-0064,87,TLP:RED,OSINT Crawler,confidential,2025-05-11,2025-05-19,False
IOC-002785,filename,report_2026.iso,CMP-0142,85,TLP:AMBER,Abuse.ch,confidential,2025-01-01,2025-01-26,True
IOC-002786,md5,7ceff16234e4aba77661684ae284d6b8,CMP-0018,51,TLP:AMBER,ISAC Share,public,2026-05-12,2026-06-01,False
IOC-002787,filename,scan_urgent.zip,CMP-0007,54,TLP:RED,Mandiant,confidential,2025-02-24,2025-03-07,True
IOC-002788,email,it-support@dropbox-team.com,CMP-0048,79,TLP:RED,VirusTotal,public,2024-08-24,2024-09-17,True
IOC-002789,url,https://files.xn--malware.com/381ade99,CMP-0080,78,TLP:RED,OSINT Crawler,public,2026-01-25,2026-01-25,True
IOC-002790,sha256,64ef75ccb7001e9416792231e8b7812fe8690345fdc4788432f608f89664b7ef,CMP-0014,80,TLP:GREEN,Confidential HUMINT,confidential,2025-08-18,2025-09-07,True
IOC-002791,md5,1d900f163c1fe5eda27d88f33e2fa30b,CMP-0045,49,TLP:RED,Internal Honeypot,restricted,2025-01-12,2025-01-17,True
IOC-002792,md5,0e076cc70150fbe628394446f5287763,CMP-0042,44,TLP:RED,Abuse.ch,public,2026-02-01,2026-03-02,True
IOC-002793,email,hr@acct-verify.com,CMP-0121,80,TLP:CLEAR,Recorded Future,confidential,2025-01-18,2025-01-20,True
IOC-002794,url,https://cdn.evilcdn.com/989b1275,CMP-0015,62,TLP:AMBER,Mandiant,public,2024-10-17,2024-11-22,True
IOC-002795,md5,c9a0c390184d6e06335c707e5932aa0a,CMP-0114,63,TLP:GREEN,Mandiant,restricted,2024-08-15,2024-08-28,True
IOC-002796,md5,2885c398ceab32975c5ef407e6e0b45c,CMP-0020,87,TLP:AMBER,ISAC Share,confidential,2024-11-07,2024-12-14,True
IOC-002797,filename,invoice-final.pdf.exe,CMP-0055,47,TLP:GREEN,Internal Honeypot,restricted,2024-12-26,2025-01-13,True
IOC-002798,email,it-support@dropbox-team.com,CMP-0030,44,TLP:CLEAR,Abuse.ch,confidential,2024-11-28,2025-01-01,True
IOC-002799,url,https://dl.xn--malware.com/6366672a,CMP-0137,63,TLP:RED,Internal Honeypot,public,2025-10-07,2025-11-26,True
IOC-002800,url,https://files.badhost.com/92444787,CMP-0097,63,TLP:AMBER,VirusTotal,partner,2025-05-18,2025-06-01,True
IOC-002801,sha256,56355f0126e6d5b71be22570f812c7ed96a26e3b13b37ff6c78e70b7208cc8ed,CMP-0028,75,TLP:GREEN,ISAC Share,restricted,2024-11-27,2025-01-10,True
IOC-002802,email,admin@acct-verify.com,CMP-0110,60,TLP:GREEN,CrowdStrike Falcon X,restricted,2025-09-14,2025-10-22,True
IOC-002803,domain,secure-portal.co,CMP-0141,46,TLP:RED,Internal Honeypot,restricted,2025-02-21,2025-02-28,True
IOC-002804,filename,invoice_urgent.pdf.exe,CMP-0128,42,TLP:RED,Internal Honeypot,partner,2024-07-26,2024-07-29,True
IOC-002805,email,billing@acct-verify.com,CMP-0107,84,TLP:CLEAR,Mandiant,public,2024-12-07,2025-01-17,True
IOC-002806,domain,secure-sync.net,CMP-0095,60,TLP:GREEN,Internal Honeypot,partner,2026-02-04,2026-02-21,True
IOC-002807,sha256,f55b30e8d90cbbe8b540b791bd05834d28692b89ac3b1105dd11d4ef1e74fb90,CMP-0144,96,TLP:RED,Confidential HUMINT,confidential,2024-12-17,2024-12-27,True
IOC-002808,url,https://static.xn--malware.com/3b3c0fb3,CMP-0077,67,TLP:RED,Internal Honeypot,restricted,2025-09-18,2025-09-24,True
IOC-002809,url,https://files.evilcdn.com/db012cba,CMP-0046,45,TLP:GREEN,CrowdStrike Falcon X,confidential,2024-08-27,2024-08-29,False
IOC-002810,domain,login-sync.net,CMP-0102,94,TLP:AMBER,Internal Honeypot,restricted,2026-05-26,2026-06-01,True
IOC-002811,sha256,1f9210a74f063ed1dac825fd47be37d27eb09b9bfc63954ebaf24e34804ac3ef,CMP-0074,43,TLP:AMBER,ISAC Share,public,2026-04-07,2026-04-22,True
IOC-002812,url,https://static.xn--malware.com/cd08279b,CMP-0110,59,TLP:CLEAR,Internal Honeypot,partner,2025-07-26,2025-09-12,True
IOC-002813,domain,dropbox-sync.com,CMP-0022,59,TLP:GREEN,CrowdStrike Falcon X,public,2025-04-07,2025-04-07,False
IOC-002814,ipv4,81.225.120.67,CMP-0076,85,TLP:CLEAR,CrowdStrike Falcon X,confidential,2024-12-22,2025-01-18,True
IOC-002815,email,admin@acct-verify.com,CMP-0035,61,TLP:CLEAR,Confidential HUMINT,restricted,2024-07-31,2024-08-29,False
IOC-002816,filename,resume_2026.lnk,CMP-0106,72,TLP:AMBER,VirusTotal,confidential,2025-02-10,2025-02-13,True
IOC-002817,domain,vault-sync.co,CMP-0015,74,TLP:CLEAR,Recorded Future,partner,2025-02-18,2025-02-24,True
IOC-002818,ipv4,18.68.34.28,CMP-0112,91,TLP:RED,ISAC Share,confidential,2026-01-02,2026-01-17,False
IOC-002819,md5,45c858ce883408250a4b50a7af3836ca,CMP-0056,100,TLP:AMBER,ISAC Share,public,2025-10-29,2025-11-08,True
IOC-002820,ipv4,219.19.80.250,CMP-0050,77,TLP:AMBER,ISAC Share,partner,2025-04-13,2025-05-24,True
IOC-002821,md5,3a380d8e4c12552e5f2bc62f0b635ffb,CMP-0090,58,TLP:RED,Mandiant,partner,2024-09-23,2024-11-20,True
IOC-002822,url,https://static.xn--malware.com/94fa19b7,CMP-0043,90,TLP:GREEN,Abuse.ch,public,2025-10-08,2025-10-22,True
IOC-002823,ipv4,18.155.171.81,CMP-0082,42,TLP:RED,Mandiant,restricted,2025-03-27,2025-04-18,True
IOC-002824,md5,5d5a14509c150369b467c8c9b253e016,CMP-0012,40,TLP:GREEN,Internal Honeypot,public,2025-12-26,2026-02-23,True
IOC-002825,url,https://files.badhost.com/6bc33e7d,CMP-0130,52,TLP:CLEAR,Confidential HUMINT,public,2026-03-04,2026-03-22,False
IOC-002826,domain,update-auth.com,CMP-0074,46,TLP:AMBER,Abuse.ch,restricted,2024-12-17,2025-01-02,False
IOC-002827,sha256,1879324ccb97bdff72e1b91a856bbd98c63fe382928e8bc0615f471500c4c309,CMP-0073,83,TLP:RED,Mandiant,confidential,2025-02-25,2025-03-10,True
IOC-002828,ipv4,120.74.146.151,CMP-0042,47,TLP:AMBER,ISAC Share,restricted,2024-11-12,2024-11-13,True
IOC-002829,url,https://dl.evilcdn.com/f4501ef5,CMP-0076,91,TLP:GREEN,Confidential HUMINT,restricted,2025-09-10,2025-10-26,True
IOC-002830,md5,0a84fab784c157d25866cefa90659100,CMP-0124,76,TLP:AMBER,ISAC Share,partner,2025-05-18,2025-06-24,True
IOC-002831,filename,resume-final.zip,CMP-0137,58,TLP:RED,VirusTotal,public,2025-08-07,2025-08-20,True
IOC-002832,domain,login-files.com,CMP-0070,67,TLP:GREEN,Internal Honeypot,partner,2026-03-03,2026-03-30,True
IOC-002833,url,https://dl.evilcdn.com/109cc9f7,CMP-0096,83,TLP:RED,OSINT Crawler,restricted,2025-06-23,2025-08-11,True
IOC-002834,sha256,f579870c82b2ac7594f6561ea6ae624ca2b5482ca6bb83f716efb929aa6d99e8,CMP-0082,54,TLP:RED,Internal Honeypot,restricted,2024-12-01,2024-12-08,False
IOC-002835,url,https://files.badhost.com/fcfa433e,CMP-0111,75,TLP:AMBER,Recorded Future,partner,2025-11-08,2025-11-17,True
IOC-002836,sha256,692f5e2c4115d5104eff87116ea6eb5879f1cf5a58c20034eb86caed61ded732,CMP-0045,44,TLP:CLEAR,OSINT Crawler,restricted,2024-10-20,2024-11-05,True
IOC-002837,sha256,241eb3309dab781b8662aa8987f2ac73fb37e436e9549d609fa908ab75453623,CMP-0132,40,TLP:RED,Confidential HUMINT,public,2026-04-28,2026-06-01,False
IOC-002838,domain,cdn-auth.io,CMP-0043,80,TLP:RED,Recorded Future,restricted,2024-10-11,2024-11-20,False
IOC-002839,url,https://files.badhost.com/10cdc359,CMP-0121,90,TLP:RED,Confidential HUMINT,partner,2026-05-31,2026-06-01,False
IOC-002840,domain,update-files.co,CMP-0141,93,TLP:AMBER,Mandiant,confidential,2025-12-17,2025-12-19,True
IOC-002841,ipv4,108.167.157.252,CMP-0133,68,TLP:RED,Mandiant,partner,2025-07-09,2025-07-24,True
IOC-002842,email,billing@dropbox-team.com,CMP-0029,63,TLP:GREEN,OSINT Crawler,confidential,2025-08-18,2025-09-18,True
IOC-002843,url,https://cdn.evilcdn.com/beeb8ffd,CMP-0125,82,TLP:RED,Mandiant,confidential,2026-03-28,2026-05-17,False
IOC-002844,ipv4,58.25.54.98,CMP-0032,98,TLP:CLEAR,Mandiant,public,2025-09-22,2025-11-06,True
IOC-002845,md5,941511d7fcfe7e81a7feb249cacbaa9f,CMP-0026,61,TLP:AMBER,Internal Honeypot,public,2024-09-14,2024-09-26,False
IOC-002846,filename,scan-final.docm,CMP-0007,51,TLP:GREEN,CrowdStrike Falcon X,partner,2024-12-15,2025-01-22,True
IOC-002847,domain,dropbox-auth.io,CMP-0022,62,TLP:AMBER,Abuse.ch,partner,2026-05-13,2026-06-01,True
IOC-002848,domain,login-portal.co,CMP-0139,77,TLP:GREEN,Confidential HUMINT,confidential,2025-11-30,2025-12-05,True
IOC-002849,sha256,5da9cd1b1a318438ca4b1af9c54a1ab5866c7e8cca822f68348c8fb64fd82caf,CMP-0103,58,TLP:GREEN,ISAC Share,restricted,2024-07-06,2024-08-19,True
IOC-002850,email,billing@acct-verify.com,CMP-0051,85,TLP:RED,OSINT Crawler,restricted,2024-08-06,2024-09-23,True
IOC-002851,md5,ad11f4f7c42bfaebe1202068424fb3e3,CMP-0015,76,TLP:CLEAR,Mandiant,partner,2025-06-22,2025-07-01,False
IOC-002852,email,no-reply@dropbox-team.com,CMP-0060,51,TLP:GREEN,Recorded Future,confidential,2026-03-02,2026-03-03,True
IOC-002853,md5,89dee47f0be59486e2cb63eba033adce,CMP-0047,48,TLP:GREEN,VirusTotal,partner,2024-10-11,2024-12-01,True
IOC-002854,ipv4,158.171.216.123,CMP-0107,70,TLP:CLEAR,VirusTotal,confidential,2025-09-18,2025-10-28,True
IOC-002855,sha256,ffac4c3746e9b74ebb91f16ccd57745ce243b33297ad022b23f77c363233f1ec,CMP-0086,93,TLP:GREEN,Abuse.ch,public,2025-10-02,2025-10-24,True
IOC-002856,md5,f1ec56ecde049bf1285c0468cf66c0e0,CMP-0041,60,TLP:RED,Confidential HUMINT,confidential,2024-12-23,2025-01-14,False
IOC-002857,filename,report-final.docm,CMP-0065,52,TLP:AMBER,CrowdStrike Falcon X,partner,2024-09-15,2024-10-23,True
IOC-002858,ipv4,47.22.241.12,CMP-0075,79,TLP:AMBER,Abuse.ch,public,2026-05-19,2026-06-01,True
IOC-002859,sha256,e98a248567eaa19d33a1b54a500afd07045a381091f35c12059b76a13f47553d,CMP-0008,60,TLP:CLEAR,Mandiant,confidential,2024-09-09,2024-09-29,True
IOC-002860,email,admin@acct-verify.com,CMP-0008,58,TLP:GREEN,Confidential HUMINT,restricted,2026-01-27,2026-03-09,True
IOC-002861,url,https://files.evilcdn.com/837c81c2,CMP-0010,64,TLP:RED,ISAC Share,partner,2025-07-10,2025-09-01,True
IOC-002862,domain,vault-files.net,CMP-0120,93,TLP:GREEN,OSINT Crawler,public,2024-09-20,2024-10-09,False
IOC-002863,md5,47fb0efe512cba5cd843b377e911ef27,CMP-0011,75,TLP:GREEN,VirusTotal,confidential,2025-09-24,2025-11-07,False
IOC-002864,md5,df27519b4aa24c5838b25e9669f8f7bf,CMP-0142,40,TLP:GREEN,CrowdStrike Falcon X,confidential,2025-12-10,2026-01-27,True
IOC-002865,domain,dropbox-portal.io,CMP-0119,73,TLP:GREEN,Confidential HUMINT,restricted,2024-10-09,2024-10-30,True
IOC-002866,filename,scan_2026.zip,CMP-0093,53,TLP:CLEAR,ISAC Share,partner,2025-10-18,2025-11-03,False
IOC-002867,md5,bd93ab86acb45e5249e704d5d51ba962,CMP-0028,95,TLP:AMBER,ISAC Share,restricted,2024-10-06,2024-11-19,True
IOC-002868,ipv4,188.192.160.149,CMP-0026,73,TLP:RED,OSINT Crawler,confidential,2025-08-20,2025-10-13,True
IOC-002869,filename,report_urgent.lnk,CMP-0073,80,TLP:RED,Confidential HUMINT,confidential,2026-05-03,2026-05-26,True
IOC-002870,url,https://dl.evilcdn.com/087a960b,CMP-0076,58,TLP:AMBER,Abuse.ch,partner,2025-01-09,2025-02-05,False
IOC-002871,ipv4,108.187.233.27,CMP-0039,94,TLP:AMBER,OSINT Crawler,partner,2024-12-06,2024-12-25,True
