indicator_id,indicator_value,urlhaus_type,host,url_status,threat,tags,family,payload_file_type,payload_md5,payload_sha256,urlhaus_reference,date_added
IOC-004953,dff5f0d9b4076fde66313c7c0209c77cbde427e5fe6e2796b006c82b9eb6508b,sha256,,,,,Generic,exe,,dff5f0d9b4076fde66313c7c0209c77cbde427e5fe6e2796b006c82b9eb6508b,,2026-06-10
IOC-004954,e0484798209e9e9e68b7ee9a22bce6b17d7d7d00cc1aa55b9f4402f4c11bc2e8,sha256,,,,,Mirai,elf,,e0484798209e9e9e68b7ee9a22bce6b17d7d7d00cc1aa55b9f4402f4c11bc2e8,,2026-06-10
IOC-004955,e0d2db6d2d04d6b691833d5a296a6342286e06c4e9297b473c098b872aec6ed5,sha256,,,,,Generic,exe,,e0d2db6d2d04d6b691833d5a296a6342286e06c4e9297b473c098b872aec6ed5,,2026-06-10
IOC-004956,e0f822cd43da2b686285fe9894e6d2b86f7e7c2c915edeb42c9a8208cc89c9ab,sha256,,,,,Generic,html,,e0f822cd43da2b686285fe9894e6d2b86f7e7c2c915edeb42c9a8208cc89c9ab,,2026-06-10
IOC-004957,e0fa3d8a58dd358448888a6194b36bc2c252628e4331b26547691199556d2f45,sha256,,,,,RemusStealer,exe,,e0fa3d8a58dd358448888a6194b36bc2c252628e4331b26547691199556d2f45,,2026-06-10
IOC-004958,e170a2517f8e676a1c4b32961b440b06e47b9e773a9961df891a814804e204b0,sha256,,,,,Generic,unknown,,e170a2517f8e676a1c4b32961b440b06e47b9e773a9961df891a814804e204b0,,2026-06-10
IOC-004959,e20d42d14ed1acf7ba2227bb2369b8002639232fa39aa4754fb35bf9a03c3d77,sha256,,,,,Generic,html,,e20d42d14ed1acf7ba2227bb2369b8002639232fa39aa4754fb35bf9a03c3d77,,2026-06-10
IOC-004960,e21021b66ee55fc11c046829235d8cbfa445712b929bcfa8e59dc6b6a9358385,sha256,,,,,Generic,html,,e21021b66ee55fc11c046829235d8cbfa445712b929bcfa8e59dc6b6a9358385,,2026-06-11
IOC-004961,e29ddb8c4bce22de8afdafe48fcca4526d321203aa3a3a34d4e35c42e7626ba2,sha256,,,,,Generic,txt,,e29ddb8c4bce22de8afdafe48fcca4526d321203aa3a3a34d4e35c42e7626ba2,,2026-06-10
IOC-004962,e2bdbe9549b01fa70eb28e978e205171ead25085fdc043a0e8b70f52b88474a3,sha256,,,,,a310Logger,exe,,e2bdbe9549b01fa70eb28e978e205171ead25085fdc043a0e8b70f52b88474a3,,2026-06-10
IOC-004963,e2e65793336437654e1e3862e0ed2eabacdd415cb2fc3744e16e2d77800826c4,sha256,,,,,Generic,unknown,,e2e65793336437654e1e3862e0ed2eabacdd415cb2fc3744e16e2d77800826c4,,2026-06-11
IOC-004964,e2fd0927ebfb811830610c4cc26bd08066fa94427ed8c3838fc7a5d70724588b,sha256,,,,,Mirai,elf,,e2fd0927ebfb811830610c4cc26bd08066fa94427ed8c3838fc7a5d70724588b,,2026-06-10
IOC-004965,e348e6eedd91830929cbd21fc28602d8284557ccb41982f80831ae8781dcc10e,sha256,,,,,Generic,sh,,e348e6eedd91830929cbd21fc28602d8284557ccb41982f80831ae8781dcc10e,,2026-06-11
IOC-004966,e3664bf5aad2fd0a410b5a7be02f246daf66562c92c45ef08deb718f7cc17d67,sha256,,,,,Mirai,elf,,e3664bf5aad2fd0a410b5a7be02f246daf66562c92c45ef08deb718f7cc17d67,,2026-06-10
IOC-004967,e36f12d6d7ff15a7a44b247a295ca6b0fe6255df881f33ab3b82700cc928fbae,sha256,,,,,Mirai,elf,,e36f12d6d7ff15a7a44b247a295ca6b0fe6255df881f33ab3b82700cc928fbae,,2026-06-10
IOC-004968,e3d031806f40f650bf1c24cbfeb0eecdfec572bc4eb7a0b72c7e13723110e175,sha256,,,,,Mirai,elf,,e3d031806f40f650bf1c24cbfeb0eecdfec572bc4eb7a0b72c7e13723110e175,,2026-06-10
IOC-004969,e4166f2002e3126816dfe01fa378b40d621fe5c911ccfedec8f1db985d7a9ad7,sha256,,,,,Generic,html,,e4166f2002e3126816dfe01fa378b40d621fe5c911ccfedec8f1db985d7a9ad7,,2026-06-10
IOC-004970,e45f684a8c48ead1f29056c95fb8bbc9d02a2b1e0eaad23f874728d3b9d26803,sha256,,,,,Mirai,elf,,e45f684a8c48ead1f29056c95fb8bbc9d02a2b1e0eaad23f874728d3b9d26803,,2026-06-10
IOC-004971,e481d16e51f90c4cc0e7096284b53eef06f7ee8b37a03d92734521d8bca24409,sha256,,,,,Generic,dll,,e481d16e51f90c4cc0e7096284b53eef06f7ee8b37a03d92734521d8bca24409,,2026-06-10
IOC-004972,e49ae60dcf71b0a34a03bd6d0449e4a315dc13f986910041443eb94861899e4a,sha256,,,,,Generic,dll,,e49ae60dcf71b0a34a03bd6d0449e4a315dc13f986910041443eb94861899e4a,,2026-06-10
IOC-004973,e4e74eb4dec2259446e8c334d51e46ddaab05719818d38f40e003093f51952e5,sha256,,,,,Mirai,elf,,e4e74eb4dec2259446e8c334d51e46ddaab05719818d38f40e003093f51952e5,,2026-06-10
IOC-004974,e5ae45e0585f2e0a9088ffde17f72c3ccd390020cf25437c0d26e7bcba44e842,sha256,,,,,Generic,html,,e5ae45e0585f2e0a9088ffde17f72c3ccd390020cf25437c0d26e7bcba44e842,,2026-06-10
IOC-004975,e68544f30bbfbe77ff73524bafdd86319a1d4cc49e997233354616ba6a1a9fcd,sha256,,,,,Generic,html,,e68544f30bbfbe77ff73524bafdd86319a1d4cc49e997233354616ba6a1a9fcd,,2026-06-10
IOC-004976,e791ff4d28779b72bf7720b13bdb91a9be678c4b9f5a34e04d63d7a4b6f3777a,sha256,,,,,Ransomware.BlackMatter,exe,,e791ff4d28779b72bf7720b13bdb91a9be678c4b9f5a34e04d63d7a4b6f3777a,,2026-06-10
IOC-004977,e84d49f8ab25a2a657f9888804bc2c29133181bd2790f4f85a4a542b29b77231,sha256,,,,,Generic,html,,e84d49f8ab25a2a657f9888804bc2c29133181bd2790f4f85a4a542b29b77231,,2026-06-10
IOC-004978,e8b0ee1891194e3b36c058050ff9a31890f48b155d20a62b4da78e8cf28582ea,sha256,,,,,Generic,html,,e8b0ee1891194e3b36c058050ff9a31890f48b155d20a62b4da78e8cf28582ea,,2026-06-11
IOC-004979,e91cb0e5673f54d9c6341e50f4e04952bb32dce846907e72d01e8f0ae3e8b416,sha256,,,,,Mirai,elf,,e91cb0e5673f54d9c6341e50f4e04952bb32dce846907e72d01e8f0ae3e8b416,,2026-06-10
IOC-004980,e9878481c3c4779832cea384f8b3725ed90cda1f95889128b0f59eb4f03fa4b0,sha256,,,,,Generic,html,,e9878481c3c4779832cea384f8b3725ed90cda1f95889128b0f59eb4f03fa4b0,,2026-06-11
IOC-004981,e9bb6a99a8ca1403bbb2a067e71c78aaf4467832ef03d48b19d8cd0be4bc5e95,sha256,,,,,Mirai,elf,,e9bb6a99a8ca1403bbb2a067e71c78aaf4467832ef03d48b19d8cd0be4bc5e95,,2026-06-11
IOC-004982,ea12a603f6f09b6163043aa356c1ec01193ea6f44c6669df5493ab3ffb503472,sha256,,,,,Mirai,elf,,ea12a603f6f09b6163043aa356c1ec01193ea6f44c6669df5493ab3ffb503472,,2026-06-10
IOC-004983,eb8dd45a317da67ee642bb4216827bfb106dca571b0d04587547ac1a61065d50,sha256,,,,,Generic,unknown,,eb8dd45a317da67ee642bb4216827bfb106dca571b0d04587547ac1a61065d50,,2026-06-10
IOC-004984,ebad48e1ae8965d6ba17fe5eadc2429ba333a8e300f754c71e37274256e4ddd6,sha256,,,,,Generic,html,,ebad48e1ae8965d6ba17fe5eadc2429ba333a8e300f754c71e37274256e4ddd6,,2026-06-10
IOC-004985,ec5b7d91548a6c1dfdd3840a7fa03da5052844bc6156b1fa0e4bb2abaa74af2d,sha256,,,,,Generic,html,,ec5b7d91548a6c1dfdd3840a7fa03da5052844bc6156b1fa0e4bb2abaa74af2d,,2026-06-10
IOC-004986,ec8713a4a3038152bd1b9c14440d9f49a64686f3ad3ce438e83ec4c262af0c59,sha256,,,,,Generic,html,,ec8713a4a3038152bd1b9c14440d9f49a64686f3ad3ce438e83ec4c262af0c59,,2026-06-11
IOC-004987,ecde4828efe43400bc4cde2eecf5d434b1367287b9be1762c7249b7ae94b6c7f,sha256,,,,,Generic,html,,ecde4828efe43400bc4cde2eecf5d434b1367287b9be1762c7249b7ae94b6c7f,,2026-06-10
IOC-004988,ececc197db9cc1fae909153fc441f6f5eecdc579e35432dc26be40ba159f6d82,sha256,,,,,Mirai,elf,,ececc197db9cc1fae909153fc441f6f5eecdc579e35432dc26be40ba159f6d82,,2026-06-10
IOC-004989,ed1ac2bf0489788e9e0c66e16688f50ca4945b3d697c2de042358a38348c78dc,sha256,,,,,Generic,html,,ed1ac2bf0489788e9e0c66e16688f50ca4945b3d697c2de042358a38348c78dc,,2026-06-10
IOC-004990,ed8d8a8419bc8c2d2f49205226d2661bafba4f0dc441ad2fd588202a48c3e4fc,sha256,,,,,Mirai,elf,,ed8d8a8419bc8c2d2f49205226d2661bafba4f0dc441ad2fd588202a48c3e4fc,,2026-06-10
IOC-004991,ee3c35f7c5c13dc702c139ab506240857b66210899f863fb2ac41356f8da978d,sha256,,,,,Generic,html,,ee3c35f7c5c13dc702c139ab506240857b66210899f863fb2ac41356f8da978d,,2026-06-10
IOC-004992,eebb15c20e17ffb93afdcae1f579486f00a5fe69774d3939ba41f35dc6cf4a04,sha256,,,,,Generic,elf,,eebb15c20e17ffb93afdcae1f579486f00a5fe69774d3939ba41f35dc6cf4a04,,2026-06-10
IOC-004993,eebb324d6ad27c6f4e73353db3141f1e1467233e62ad0ab5fe50431cb2849a5c,sha256,,,,,Generic,html,,eebb324d6ad27c6f4e73353db3141f1e1467233e62ad0ab5fe50431cb2849a5c,,2026-06-10
IOC-004994,ef352ba68e729385c751b02413ffcc293887bc7bc472b0a607b2479aa7c0af60,sha256,,,,,Generic,html,,ef352ba68e729385c751b02413ffcc293887bc7bc472b0a607b2479aa7c0af60,,2026-06-10
IOC-004995,ef74653eb4ba204851d9836af823be669f506553e0c4c10fab51f747bb821ed7,sha256,,,,,Generic,html,,ef74653eb4ba204851d9836af823be669f506553e0c4c10fab51f747bb821ed7,,2026-06-10
IOC-004996,f04835dfc782f472ab7342666cd08a586dd459fc79bd3a1b24829c65751478c7,sha256,,,,,Generic,unknown,,f04835dfc782f472ab7342666cd08a586dd459fc79bd3a1b24829c65751478c7,,2026-06-10
IOC-004997,f129a44924a038d0f4312d9cdd1315a7044a6b72a998ab033e93003fba28877d,sha256,,,,,Generic,sh,,f129a44924a038d0f4312d9cdd1315a7044a6b72a998ab033e93003fba28877d,,2026-06-10
IOC-004998,f2033e86d31ff347ae33de2cd1df5ecc256cb4a0e48c52caf4444e74b29f3ac3,sha256,,,,,Mirai,elf,,f2033e86d31ff347ae33de2cd1df5ecc256cb4a0e48c52caf4444e74b29f3ac3,,2026-06-10
IOC-004999,f206ff965d298ad8f8112882fb700deb4614b40e4c02b2f1d280af2b000ef1fd,sha256,,,,,Mirai,elf,,f206ff965d298ad8f8112882fb700deb4614b40e4c02b2f1d280af2b000ef1fd,,2026-06-10
IOC-005000,f2196ee45b6f31044d74546b7882e3e83c9820227f1a7981a621ccdce4778996,sha256,,,,,Generic,html,,f2196ee45b6f31044d74546b7882e3e83c9820227f1a7981a621ccdce4778996,,2026-06-11
IOC-005001,f246fe5bedb7fb709286aa2189b5b25979fbccacadfdf0d3df039d4182ba4790,sha256,,,,,Generic,html,,f246fe5bedb7fb709286aa2189b5b25979fbccacadfdf0d3df039d4182ba4790,,2026-06-10
IOC-005002,f2b93946c355a03ad233549e9ced76afcbc63d05ef5f0d436bc0b03a721ca4ba,sha256,,,,,Tofsee,exe,,f2b93946c355a03ad233549e9ced76afcbc63d05ef5f0d436bc0b03a721ca4ba,,2026-06-11
IOC-005003,f3374dbe49162895028ec09a5b4520fb24bd45a8524a88feff83e2310861cb45,sha256,,,,,Generic,html,,f3374dbe49162895028ec09a5b4520fb24bd45a8524a88feff83e2310861cb45,,2026-06-11
IOC-005004,f37ed79668941787e69fb196e04e7925a305b337c2f898c1673895b55f5e5747,sha256,,,,,Gafgyt,elf,,f37ed79668941787e69fb196e04e7925a305b337c2f898c1673895b55f5e5747,,2026-06-10
IOC-005005,f38731ade8b3ea20b90ef20c452a14aa63e1fd0e4ce4ff0f3785a95049f035ec,sha256,,,,,Mirai,elf,,f38731ade8b3ea20b90ef20c452a14aa63e1fd0e4ce4ff0f3785a95049f035ec,,2026-06-10
IOC-005006,f38bf12651aacc7f996bc33c1e02661734908af0803acc956f40e5cfb11bc58e,sha256,,,,,Generic,html,,f38bf12651aacc7f996bc33c1e02661734908af0803acc956f40e5cfb11bc58e,,2026-06-10
IOC-005007,f398e8417f7f1d5fde48772b954abf2c13c186ebf315f44627b9a9f804613191,sha256,,,,,Gafgyt,elf,,f398e8417f7f1d5fde48772b954abf2c13c186ebf315f44627b9a9f804613191,,2026-06-11
IOC-005008,f3a3acfb5acdfbc0faf221472aa12a0c37e4d7fdd81379f442233fa72e0a43c6,sha256,,,,,Generic,elf,,f3a3acfb5acdfbc0faf221472aa12a0c37e4d7fdd81379f442233fa72e0a43c6,,2026-06-10
IOC-005009,f3dd8f0d0b7747359222c77e685d5a97a070a073f577a6cbe8db1c082292585d,sha256,,,,,Generic,unknown,,f3dd8f0d0b7747359222c77e685d5a97a070a073f577a6cbe8db1c082292585d,,2026-06-10
IOC-005010,f3f5b862117de59a797506ce0fb5dba1faa861d81c97c6706e7421bf5acedd93,sha256,,,,,Generic,zip,,f3f5b862117de59a797506ce0fb5dba1faa861d81c97c6706e7421bf5acedd93,,2026-06-10
IOC-005011,f56b46fa7cb1c081f461af9fdb56eca4d861a30ed12e744996036ddf4aaea729,sha256,,,,,Generic,unknown,,f56b46fa7cb1c081f461af9fdb56eca4d861a30ed12e744996036ddf4aaea729,,2026-06-10
IOC-005012,f589d9d1284f02f04aee02e611d8b25db1ed64f0988b7b6620f2c410d07b19b7,sha256,,,,,Generic,html,,f589d9d1284f02f04aee02e611d8b25db1ed64f0988b7b6620f2c410d07b19b7,,2026-06-10
IOC-005013,f681fd6ce59054691f794374b12e01e930c203131fd77d257f025e35f0f63e8d,sha256,,,,,Generic,exe,,f681fd6ce59054691f794374b12e01e930c203131fd77d257f025e35f0f63e8d,,2026-06-10
IOC-005014,f6834d111dd830270cab429d3eaed3746c44207bf7419717619997d35f50031b,sha256,,,,,Generic,html,,f6834d111dd830270cab429d3eaed3746c44207bf7419717619997d35f50031b,,2026-06-11
IOC-005015,f6c97b1e2ed02578ca1066c8235ba4f991e645f89012406c639dbccc6582eec8,sha256,,,,,Generic,elf,,f6c97b1e2ed02578ca1066c8235ba4f991e645f89012406c639dbccc6582eec8,,2026-06-11
IOC-005016,f741bdfad0bad7bb1bd37e36f065fef62caefdca9f61dbe935f6cb1980507c45,sha256,,,,,Generic,html,,f741bdfad0bad7bb1bd37e36f065fef62caefdca9f61dbe935f6cb1980507c45,,2026-06-10
IOC-005017,f78b1bc5110600861c39caea879cded379762e13098adc227159c6cf137ed115,sha256,,,,,RemcosRAT,exe,,f78b1bc5110600861c39caea879cded379762e13098adc227159c6cf137ed115,,2026-06-10
IOC-005018,f7fe4e262d4a78b2874260ac5e700b2ee50f3f27811748a5d55b5af925389c67,sha256,,,,,Mirai,elf,,f7fe4e262d4a78b2874260ac5e700b2ee50f3f27811748a5d55b5af925389c67,,2026-06-10
IOC-005019,f8850a32d2b21be78972966fa0cc0d809b997fa80eb27a2e0be95e83ffd21463,sha256,,,,,Ransomware.BlackMatter,exe,,f8850a32d2b21be78972966fa0cc0d809b997fa80eb27a2e0be95e83ffd21463,,2026-06-10
IOC-005020,f88d2d32c9911180cf33308eb36b034ad90eccc69f46f62cc7f06d00ffb53948,sha256,,,,,Generic,html,,f88d2d32c9911180cf33308eb36b034ad90eccc69f46f62cc7f06d00ffb53948,,2026-06-10
IOC-005021,f896bf5a340201cc71906b8f108017154765f417c141515373307d05f459e48f,sha256,,,,,Generic,zip,,f896bf5a340201cc71906b8f108017154765f417c141515373307d05f459e48f,,2026-06-10
IOC-005022,f97e33e33b34e41239fa5261e8825a409bdd1dfb89b6035d09803cf2f7616f1d,sha256,,,,,Generic,html,,f97e33e33b34e41239fa5261e8825a409bdd1dfb89b6035d09803cf2f7616f1d,,2026-06-10
IOC-005023,f9af7f5e5e75a77b4b5322a70e1d0acb4705c00f101c677353e90777ed266972,sha256,,,,,Generic,html,,f9af7f5e5e75a77b4b5322a70e1d0acb4705c00f101c677353e90777ed266972,,2026-06-10
IOC-005024,fa361c712381c82552952e348c36dca949329db6ea6088c7228c3884ebb0bfe7,sha256,,,,,Ransomware.BlackMatter,exe,,fa361c712381c82552952e348c36dca949329db6ea6088c7228c3884ebb0bfe7,,2026-06-10
IOC-005025,fa56984ab3af271f1b98e625e0f5dc33be6be1635d9c86ca08946f597400d051,sha256,,,,,Mirai,elf,,fa56984ab3af271f1b98e625e0f5dc33be6be1635d9c86ca08946f597400d051,,2026-06-10
IOC-005026,fa721394c370ee938bb944e37583c7a6b7757dfc0341c76c357011135485d082,sha256,,,,,Mirai,elf,,fa721394c370ee938bb944e37583c7a6b7757dfc0341c76c357011135485d082,,2026-06-10
IOC-005027,fac68f0db20b9b2f34232b0c6d754654cc051eaa4969af52e7921035abf63d1d,sha256,,,,,Generic,html,,fac68f0db20b9b2f34232b0c6d754654cc051eaa4969af52e7921035abf63d1d,,2026-06-10
IOC-005028,fb4240e962729106ddca7aaa7edb5932d6ec9da09c170abd4312837a421b7e60,sha256,,,,,Generic,unknown,,fb4240e962729106ddca7aaa7edb5932d6ec9da09c170abd4312837a421b7e60,,2026-06-10
IOC-005029,fb442ca53c23536ba29c2229ed780c9095451944649da536f7b2979a365d2cad,sha256,,,,,Generic,html,,fb442ca53c23536ba29c2229ed780c9095451944649da536f7b2979a365d2cad,,2026-06-10
IOC-005030,fb6e1f32318f2b5504f0a2d6a942fc570c1145b944b261fd184c3d3b98f9ce42,sha256,,,,,Mirai,elf,,fb6e1f32318f2b5504f0a2d6a942fc570c1145b944b261fd184c3d3b98f9ce42,,2026-06-10
IOC-005031,fb967ad2b24c54cd01dfc3e5adae58e93b1d320d564ce52d4fadf32e5925c950,sha256,,,,,Generic,html,,fb967ad2b24c54cd01dfc3e5adae58e93b1d320d564ce52d4fadf32e5925c950,,2026-06-10
IOC-005032,fbf8f90acbc499e0b256ed341f904de52f9ad17512b1fd1edd133fe6213c82e6,sha256,,,,,Generic,html,,fbf8f90acbc499e0b256ed341f904de52f9ad17512b1fd1edd133fe6213c82e6,,2026-06-10
IOC-005033,fc481ed79925c18d488154e475d0af4bfff7da7f0d09d68ec6770f0a538ca4a9,sha256,,,,,Generic,unknown,,fc481ed79925c18d488154e475d0af4bfff7da7f0d09d68ec6770f0a538ca4a9,,2026-06-10
IOC-005034,fc5ca0036d984abf8e56332a7d89056c129ec5621bdc6316f4ccbc5947bc8aff,sha256,,,,,Generic,html,,fc5ca0036d984abf8e56332a7d89056c129ec5621bdc6316f4ccbc5947bc8aff,,2026-06-10
IOC-005035,fcfec22631ff247120e97ef8bc688b8cabfd21944a8246c2e582f9edac84334a,sha256,,,,,Generic,html,,fcfec22631ff247120e97ef8bc688b8cabfd21944a8246c2e582f9edac84334a,,2026-06-10
IOC-005036,fd1a011ad6625fd91af0d65bf011285ded2dc69e579ff689fe770e2a2387689e,sha256,,,,,Generic,html,,fd1a011ad6625fd91af0d65bf011285ded2dc69e579ff689fe770e2a2387689e,,2026-06-10
IOC-005037,fde5cc42df34ee204675736f456b20f454532b95da173669e1e0e87060e6a2ff,sha256,,,,,CoinMiner,exe,,fde5cc42df34ee204675736f456b20f454532b95da173669e1e0e87060e6a2ff,,2026-06-10
IOC-005038,fe5765902554c2447087815c161d11bb05940fe9bdfbc3ae87ea44ffd3635740,sha256,,,,,Generic,html,,fe5765902554c2447087815c161d11bb05940fe9bdfbc3ae87ea44ffd3635740,,2026-06-10
IOC-005039,fe69962db8397c46ebeb874074f99aefb62e8a002e195f284cf66409b43b24fd,sha256,,,,,Gafgyt,elf,,fe69962db8397c46ebeb874074f99aefb62e8a002e195f284cf66409b43b24fd,,2026-06-10
IOC-005040,fe884c3401af79af64a2a09f5d39b250ffcc786b487c3146b7704c5a64ed342e,sha256,,,,,Generic,unknown,,fe884c3401af79af64a2a09f5d39b250ffcc786b487c3146b7704c5a64ed342e,,2026-06-10
IOC-005041,fed1b6bc6cf85707663d7e8d313fc2117a573085ee7b623200e06917970b2d29,sha256,,,,,Generic,txt,,fed1b6bc6cf85707663d7e8d313fc2117a573085ee7b623200e06917970b2d29,,2026-06-10
IOC-005042,ff422a89b71ebf38a500c77bcb0a8c5466be8aed81564f3a4514735e1f3b3ae6,sha256,,,,,Generic,unknown,,ff422a89b71ebf38a500c77bcb0a8c5466be8aed81564f3a4514735e1f3b3ae6,,2026-06-10
IOC-005043,ffa3669c1e4e2e4515c44a21f5d5a1fa099f8bac266d2211319fe67ef9720deb,sha256,,,,,Mirai,elf,,ffa3669c1e4e2e4515c44a21f5d5a1fa099f8bac266d2211319fe67ef9720deb,,2026-06-10
IOC-005044,ffaaa37c207a779eb40c4434bfdfa16bced70c287bff06d6df409aa7082ec6d8,sha256,,,,,Mirai,elf,,ffaaa37c207a779eb40c4434bfdfa16bced70c287bff06d6df409aa7082ec6d8,,2026-06-10
IOC-005045,http://103.101.85.165:8080/part/setup.pdf,url,103.101.85.165,online,malware_download,lnk;opendir;WsgiDAV,Generic,,,,https://urlhaus.abuse.ch/url/3862526/,2026-06-10
IOC-005046,http://103.101.85.165:8080/parts/IT-Job-Interview-Preparation-Guide.pdf.lnk,url,103.101.85.165,online,malware_download,lnk;opendir;WsgiDAV,Generic,,,,https://urlhaus.abuse.ch/url/3862523/,2026-06-10
IOC-005047,http://103.101.85.173:8080/part/setup.pdf,url,103.101.85.173,online,malware_download,lnk;opendir;WsgiDAV,Generic,,,,https://urlhaus.abuse.ch/url/3862525/,2026-06-10
IOC-005048,http://103.101.85.173:8080/parts/IT-Job-Interview-Preparation-Guide.pdf.lnk,url,103.101.85.173,online,malware_download,lnk;opendir;WsgiDAV,Generic,,,,https://urlhaus.abuse.ch/url/3862520/,2026-06-10
IOC-005049,http://103.136.137.73:37536/bin.sh,url,103.136.137.73,offline,malware_download,32-bit;elf;mips;Mozi,Mozi,,,,https://urlhaus.abuse.ch/url/3862689/,2026-06-10
IOC-005050,http://104.143.206.116/bins.sh,url,104.143.206.116,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862436/,2026-06-10
IOC-005051,http://104.143.206.116/miraint.arm,url,104.143.206.116,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862431/,2026-06-10
IOC-005052,http://104.143.206.116/miraint.arm7,url,104.143.206.116,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862433/,2026-06-10
IOC-005053,http://104.143.206.116/miraint.m68k,url,104.143.206.116,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862437/,2026-06-10
IOC-005054,http://104.143.206.116/miraint.mips,url,104.143.206.116,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862434/,2026-06-10
IOC-005055,http://104.143.206.116/miraint.mpsl,url,104.143.206.116,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862432/,2026-06-10
IOC-005056,http://104.143.206.116/miraint.ppc,url,104.143.206.116,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862429/,2026-06-10
IOC-005057,http://104.143.206.116/miraint.sh4,url,104.143.206.116,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862435/,2026-06-10
IOC-005058,http://104.143.206.116/miraint.spc,url,104.143.206.116,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862428/,2026-06-10
IOC-005059,http://104.143.206.116/miraint.x86,url,104.143.206.116,online,malware_download,mirai;opendir,Mirai,,,,https://urlhaus.abuse.ch/url/3862430/,2026-06-10
IOC-005060,http://107.172.13.211/300/becomeperfecthistimeforbestproperthings.hta,url,107.172.13.211,offline,malware_download,hta;opendir;rat;RemcosRAT,RemcosRAT,,,,https://urlhaus.abuse.ch/url/3862169/,2026-06-10
IOC-005061,http://107.172.13.211/300/img_014511.png,url,107.172.13.211,online,malware_download,opendir;rat;RemcosRAT,RemcosRAT,,,,https://urlhaus.abuse.ch/url/3862170/,2026-06-10
IOC-005062,http://107.172.13.211/400/howdougetmebackwithbestthingsforme.hta,url,107.172.13.211,offline,malware_download,hta;opendir;rat;RemcosRAT,RemcosRAT,,,,https://urlhaus.abuse.ch/url/3862171/,2026-06-10
IOC-005063,http://107.172.13.211/400/img_015511.png,url,107.172.13.211,online,malware_download,opendir;rat;RemcosRAT,RemcosRAT,,,,https://urlhaus.abuse.ch/url/3862172/,2026-06-10
IOC-005064,http://107.172.13.211/img/1.jpg,url,107.172.13.211,online,malware_download,,Generic,,,,https://urlhaus.abuse.ch/url/3862198/,2026-06-10
IOC-005065,http://110.186.230.50:55772/i,url,110.186.230.50,offline,malware_download,mirai,Mirai,,,,https://urlhaus.abuse.ch/url/3862006/,2026-06-10
IOC-005066,http://110.246.87.147:45726/i,url,110.246.87.147,offline,malware_download,32-bit;arm;elf;mirai;Mozi,Mirai,,,,https://urlhaus.abuse.ch/url/3862150/,2026-06-10
IOC-005067,http://110.36.1.200:54317/bin.sh,url,110.36.1.200,online,malware_download,Mozi,Mozi,,,,https://urlhaus.abuse.ch/url/3861958/,2026-06-10
IOC-005068,http://110.36.1.200:54317/i,url,110.36.1.200,online,malware_download,Mozi,Mozi,,,,https://urlhaus.abuse.ch/url/3861963/,2026-06-10
IOC-005069,http://110.36.15.1:52647/i,url,110.36.15.1,offline,malware_download,Mozi,Mozi,,,,https://urlhaus.abuse.ch/url/3861987/,2026-06-10
IOC-005070,http://110.36.2.23:58860/bin.sh,url,110.36.2.23,online,malware_download,32-bit;elf;mips;Mozi,Mozi,,,,https://urlhaus.abuse.ch/url/3861975/,2026-06-10
IOC-005071,http://110.36.2.23:58860/i,url,110.36.2.23,online,malware_download,32-bit;elf;mips;Mozi,Mozi,,,,https://urlhaus.abuse.ch/url/3861981/,2026-06-10
IOC-005072,http://110.36.26.86:51819/bin.sh,url,110.36.26.86,offline,malware_download,32-bit;elf;mips;Mozi,Mozi,,,,https://urlhaus.abuse.ch/url/3862311/,2026-06-10
IOC-005073,http://110.36.26.86:51819/i,url,110.36.26.86,offline,malware_download,32-bit;elf;mips;Mozi,Mozi,,,,https://urlhaus.abuse.ch/url/3862299/,2026-06-10
IOC-005074,http://110.36.28.183:45089/bin.sh,url,110.36.28.183,offline,malware_download,32-bit;elf;mips;Mozi,Mozi,,,,https://urlhaus.abuse.ch/url/3861978/,2026-06-10
IOC-005075,http://110.36.28.183:45089/i,url,110.36.28.183,offline,malware_download,32-bit;elf;mips;Mozi,Mozi,,,,https://urlhaus.abuse.ch/url/3861979/,2026-06-10
IOC-005076,http://110.36.65.9:49234/i,url,110.36.65.9,offline,malware_download,Mozi,Mozi,,,,https://urlhaus.abuse.ch/url/3862792/,2026-06-11
IOC-005077,http://110.36.72.57:51742/bin.sh,url,110.36.72.57,offline,malware_download,32-bit;elf;mips;Mozi,Mozi,,,,https://urlhaus.abuse.ch/url/3862424/,2026-06-10
IOC-005078,http://110.36.77.15:39496/i,url,110.36.77.15,offline,malware_download,32-bit;elf;mips;Mozi,Mozi,,,,https://urlhaus.abuse.ch/url/3861977/,2026-06-10
