score_id,account_id,score_date,risk_score,risk_band,model_version,top_signal
SCR-0005983,ACC-000947,2026-05-28,45,medium,risk-model-v3.2,impossible_travel
SCR-0005984,ACC-000947,2026-05-26,57,medium,risk-model-v3.3,impossible_travel
SCR-0005985,ACC-000947,2026-05-24,51,medium,risk-model-v3.3,impossible_travel
SCR-0005986,ACC-000947,2026-05-22,46,medium,risk-model-v3.2,impossible_travel
SCR-0005987,ACC-000947,2026-05-20,51,medium,risk-model-v3.4,impossible_travel
SCR-0005988,ACC-000947,2026-05-18,51,medium,risk-model-v3.3,impossible_travel
SCR-0005989,ACC-000947,2026-05-16,44,medium,risk-model-v3.2,impossible_travel
SCR-0005990,ACC-000947,2026-05-14,47,medium,risk-model-v3.3,impossible_travel
SCR-0005991,ACC-000947,2026-05-12,46,medium,risk-model-v3.4,impossible_travel
SCR-0005992,ACC-000947,2026-05-10,42,medium,risk-model-v3.2,impossible_travel
SCR-0005993,ACC-000947,2026-05-08,55,medium,risk-model-v3.2,impossible_travel
SCR-0005994,ACC-000947,2026-05-06,57,medium,risk-model-v3.2,impossible_travel
SCR-0005995,ACC-000947,2026-05-04,46,medium,risk-model-v3.4,impossible_travel
SCR-0005996,ACC-000300,2026-06-01,94,critical,risk-model-v3.4,anomalous_share_external
SCR-0005997,ACC-000300,2026-05-31,84,high,risk-model-v3.4,anomalous_share_external
SCR-0005998,ACC-000300,2026-05-30,98,critical,risk-model-v3.4,anomalous_share_external
SCR-0005999,ACC-000300,2026-05-29,86,high,risk-model-v3.4,anomalous_share_external
SCR-0006000,ACC-000300,2026-05-28,95,critical,risk-model-v3.4,anomalous_share_external
SCR-0006001,ACC-000300,2026-05-27,97,critical,risk-model-v3.2,anomalous_share_external
SCR-0006002,ACC-000300,2026-05-26,84,high,risk-model-v3.2,anomalous_share_external
SCR-0006003,ACC-000300,2026-05-25,84,high,risk-model-v3.4,anomalous_share_external
SCR-0006004,ACC-000300,2026-05-24,92,critical,risk-model-v3.3,anomalous_share_external
SCR-0006005,ACC-000300,2026-05-23,95,critical,risk-model-v3.2,anomalous_share_external
SCR-0006006,ACC-000300,2026-05-22,90,critical,risk-model-v3.2,anomalous_share_external
SCR-0006007,ACC-000300,2026-05-21,88,high,risk-model-v3.2,anomalous_share_external
SCR-0006008,ACC-000300,2026-05-20,90,critical,risk-model-v3.4,anomalous_share_external
SCR-0006009,ACC-000300,2026-05-19,86,high,risk-model-v3.3,anomalous_share_external
SCR-0006010,ACC-000300,2026-05-18,84,high,risk-model-v3.2,anomalous_share_external
SCR-0006011,ACC-000300,2026-05-17,93,critical,risk-model-v3.4,anomalous_share_external
SCR-0006012,ACC-000300,2026-05-16,87,high,risk-model-v3.2,anomalous_share_external
SCR-0006013,ACC-000300,2026-05-15,93,critical,risk-model-v3.3,anomalous_share_external
SCR-0006014,ACC-000300,2026-05-14,85,high,risk-model-v3.4,anomalous_share_external
SCR-0006015,ACC-000300,2026-05-13,96,critical,risk-model-v3.2,anomalous_share_external
SCR-0006016,ACC-000300,2026-05-12,97,critical,risk-model-v3.3,anomalous_share_external
SCR-0006017,ACC-000300,2026-05-11,86,high,risk-model-v3.4,anomalous_share_external
SCR-0006018,ACC-000300,2026-05-10,92,critical,risk-model-v3.4,anomalous_share_external
SCR-0006019,ACC-000300,2026-05-09,96,critical,risk-model-v3.2,anomalous_share_external
SCR-0006020,ACC-000300,2026-05-08,91,critical,risk-model-v3.3,anomalous_share_external
SCR-0006021,ACC-000300,2026-05-07,88,high,risk-model-v3.4,anomalous_share_external
SCR-0006022,ACC-000300,2026-05-06,96,critical,risk-model-v3.3,anomalous_share_external
SCR-0006023,ACC-000300,2026-05-05,89,high,risk-model-v3.4,anomalous_share_external
SCR-0006024,ACC-000300,2026-05-04,95,critical,risk-model-v3.4,anomalous_share_external
SCR-0006025,ACC-000300,2026-05-03,93,critical,risk-model-v3.3,anomalous_share_external
SCR-0006026,ACC-001136,2026-06-01,19,low,risk-model-v3.3,new_device_burst
SCR-0006027,ACC-001136,2026-05-29,22,low,risk-model-v3.3,new_device_burst
SCR-0006028,ACC-001136,2026-05-26,29,low,risk-model-v3.3,new_device_burst
SCR-0006029,ACC-001136,2026-05-23,15,low,risk-model-v3.2,new_device_burst
SCR-0006030,ACC-001136,2026-05-20,20,low,risk-model-v3.4,new_device_burst
SCR-0006031,ACC-001136,2026-05-17,21,low,risk-model-v3.3,new_device_burst
SCR-0006032,ACC-001136,2026-05-14,16,low,risk-model-v3.3,new_device_burst
SCR-0006033,ACC-001136,2026-05-11,23,low,risk-model-v3.2,new_device_burst
SCR-0006034,ACC-001136,2026-05-08,30,low,risk-model-v3.3,new_device_burst
SCR-0006035,ACC-001136,2026-05-05,21,low,risk-model-v3.4,new_device_burst
SCR-0006036,ACC-000164,2026-06-01,78,high,risk-model-v3.3,new_device_burst
SCR-0006037,ACC-000164,2026-05-29,73,high,risk-model-v3.3,new_device_burst
SCR-0006038,ACC-000164,2026-05-26,74,high,risk-model-v3.2,new_device_burst
SCR-0006039,ACC-000164,2026-05-23,65,medium,risk-model-v3.3,new_device_burst
SCR-0006040,ACC-000164,2026-05-20,77,high,risk-model-v3.3,new_device_burst
SCR-0006041,ACC-000164,2026-05-17,66,medium,risk-model-v3.2,new_device_burst
SCR-0006042,ACC-000164,2026-05-14,64,medium,risk-model-v3.2,new_device_burst
SCR-0006043,ACC-000164,2026-05-11,76,high,risk-model-v3.4,new_device_burst
SCR-0006044,ACC-000164,2026-05-08,75,high,risk-model-v3.4,new_device_burst
SCR-0006045,ACC-000164,2026-05-05,70,high,risk-model-v3.2,new_device_burst
SCR-0006046,ACC-001557,2026-06-01,78,high,risk-model-v3.4,credential_stuffing
SCR-0006047,ACC-001557,2026-05-31,87,high,risk-model-v3.3,credential_stuffing
SCR-0006048,ACC-001557,2026-05-30,75,high,risk-model-v3.2,credential_stuffing
SCR-0006049,ACC-001557,2026-05-29,86,high,risk-model-v3.4,credential_stuffing
SCR-0006050,ACC-001557,2026-05-28,76,high,risk-model-v3.4,credential_stuffing
SCR-0006051,ACC-001557,2026-05-27,72,high,risk-model-v3.3,credential_stuffing
SCR-0006052,ACC-001557,2026-05-26,80,high,risk-model-v3.3,credential_stuffing
SCR-0006053,ACC-001557,2026-05-25,73,high,risk-model-v3.4,credential_stuffing
SCR-0006054,ACC-001557,2026-05-24,76,high,risk-model-v3.3,credential_stuffing
SCR-0006055,ACC-001557,2026-05-23,81,high,risk-model-v3.2,credential_stuffing
SCR-0006056,ACC-001557,2026-05-22,77,high,risk-model-v3.2,credential_stuffing
SCR-0006057,ACC-001557,2026-05-21,72,high,risk-model-v3.2,credential_stuffing
SCR-0006058,ACC-001557,2026-05-20,84,high,risk-model-v3.4,credential_stuffing
SCR-0006059,ACC-001557,2026-05-19,77,high,risk-model-v3.4,credential_stuffing
SCR-0006060,ACC-001557,2026-05-18,76,high,risk-model-v3.3,credential_stuffing
SCR-0006061,ACC-001557,2026-05-17,88,high,risk-model-v3.2,credential_stuffing
SCR-0006062,ACC-001557,2026-05-16,86,high,risk-model-v3.2,credential_stuffing
SCR-0006063,ACC-001557,2026-05-15,77,high,risk-model-v3.4,credential_stuffing
SCR-0006064,ACC-001557,2026-05-14,85,high,risk-model-v3.4,credential_stuffing
SCR-0006065,ACC-001557,2026-05-13,79,high,risk-model-v3.4,credential_stuffing
SCR-0006066,ACC-001557,2026-05-12,73,high,risk-model-v3.3,credential_stuffing
SCR-0006067,ACC-001557,2026-05-11,81,high,risk-model-v3.3,credential_stuffing
SCR-0006068,ACC-001557,2026-05-10,76,high,risk-model-v3.3,credential_stuffing
SCR-0006069,ACC-001557,2026-05-09,85,high,risk-model-v3.4,credential_stuffing
SCR-0006070,ACC-001557,2026-05-08,85,high,risk-model-v3.4,credential_stuffing
SCR-0006071,ACC-001557,2026-05-07,86,high,risk-model-v3.4,credential_stuffing
SCR-0006072,ACC-001557,2026-05-06,75,high,risk-model-v3.3,credential_stuffing
SCR-0006073,ACC-001557,2026-05-05,85,high,risk-model-v3.3,credential_stuffing
SCR-0006074,ACC-001557,2026-05-04,85,high,risk-model-v3.2,credential_stuffing
SCR-0006075,ACC-001557,2026-05-03,81,high,risk-model-v3.4,credential_stuffing
SCR-0006076,ACC-001129,2026-06-01,30,low,risk-model-v3.2,mass_file_download
SCR-0006077,ACC-001129,2026-05-31,35,low,risk-model-v3.2,mass_file_download
SCR-0006078,ACC-001129,2026-05-30,31,low,risk-model-v3.2,mass_file_download
SCR-0006079,ACC-001129,2026-05-29,29,low,risk-model-v3.2,mass_file_download
SCR-0006080,ACC-001129,2026-05-28,32,low,risk-model-v3.2,mass_file_download
SCR-0006081,ACC-001129,2026-05-27,34,low,risk-model-v3.4,mass_file_download
SCR-0006082,ACC-001129,2026-05-26,44,medium,risk-model-v3.4,mass_file_download
SCR-0006083,ACC-001129,2026-05-25,40,medium,risk-model-v3.3,mass_file_download
SCR-0006084,ACC-001129,2026-05-24,42,medium,risk-model-v3.3,mass_file_download
SCR-0006085,ACC-001129,2026-05-23,29,low,risk-model-v3.4,mass_file_download
SCR-0006086,ACC-001129,2026-05-22,35,low,risk-model-v3.2,mass_file_download
SCR-0006087,ACC-001129,2026-05-21,35,low,risk-model-v3.4,mass_file_download
SCR-0006088,ACC-001129,2026-05-20,35,low,risk-model-v3.3,mass_file_download
SCR-0006089,ACC-001129,2026-05-19,29,low,risk-model-v3.4,mass_file_download
SCR-0006090,ACC-001129,2026-05-18,34,low,risk-model-v3.4,mass_file_download
SCR-0006091,ACC-001129,2026-05-17,31,low,risk-model-v3.2,mass_file_download
SCR-0006092,ACC-001129,2026-05-16,32,low,risk-model-v3.4,mass_file_download
SCR-0006093,ACC-001129,2026-05-15,31,low,risk-model-v3.3,mass_file_download
SCR-0006094,ACC-001129,2026-05-14,29,low,risk-model-v3.2,mass_file_download
SCR-0006095,ACC-001129,2026-05-13,40,medium,risk-model-v3.4,mass_file_download
SCR-0006096,ACC-001129,2026-05-12,31,low,risk-model-v3.3,mass_file_download
SCR-0006097,ACC-001129,2026-05-11,41,medium,risk-model-v3.2,mass_file_download
SCR-0006098,ACC-001129,2026-05-10,38,low,risk-model-v3.3,mass_file_download
SCR-0006099,ACC-001129,2026-05-09,35,low,risk-model-v3.3,mass_file_download
SCR-0006100,ACC-001129,2026-05-08,31,low,risk-model-v3.4,mass_file_download
SCR-0006101,ACC-001129,2026-05-07,29,low,risk-model-v3.3,mass_file_download
SCR-0006102,ACC-001129,2026-05-06,31,low,risk-model-v3.2,mass_file_download
SCR-0006103,ACC-001129,2026-05-05,33,low,risk-model-v3.2,mass_file_download
SCR-0006104,ACC-001129,2026-05-04,40,medium,risk-model-v3.2,mass_file_download
SCR-0006105,ACC-001129,2026-05-03,38,low,risk-model-v3.4,mass_file_download
SCR-0006106,ACC-000867,2026-06-01,46,medium,risk-model-v3.2,impossible_travel
SCR-0006107,ACC-000867,2026-05-31,51,medium,risk-model-v3.4,impossible_travel
SCR-0006108,ACC-000867,2026-05-30,49,medium,risk-model-v3.2,impossible_travel
SCR-0006109,ACC-000867,2026-05-29,53,medium,risk-model-v3.2,impossible_travel
SCR-0006110,ACC-000867,2026-05-28,45,medium,risk-model-v3.2,impossible_travel
SCR-0006111,ACC-000867,2026-05-27,47,medium,risk-model-v3.3,impossible_travel
SCR-0006112,ACC-000867,2026-05-26,42,medium,risk-model-v3.2,impossible_travel
SCR-0006113,ACC-000867,2026-05-25,54,medium,risk-model-v3.2,impossible_travel
SCR-0006114,ACC-000867,2026-05-24,43,medium,risk-model-v3.4,impossible_travel
SCR-0006115,ACC-000867,2026-05-23,44,medium,risk-model-v3.4,impossible_travel
SCR-0006116,ACC-000867,2026-05-22,54,medium,risk-model-v3.2,impossible_travel
SCR-0006117,ACC-000867,2026-05-21,53,medium,risk-model-v3.2,impossible_travel
SCR-0006118,ACC-000867,2026-05-20,48,medium,risk-model-v3.2,impossible_travel
SCR-0006119,ACC-000867,2026-05-19,47,medium,risk-model-v3.4,impossible_travel
SCR-0006120,ACC-000867,2026-05-18,53,medium,risk-model-v3.4,impossible_travel
SCR-0006121,ACC-000867,2026-05-17,51,medium,risk-model-v3.2,impossible_travel
SCR-0006122,ACC-000867,2026-05-16,50,medium,risk-model-v3.2,impossible_travel
SCR-0006123,ACC-000867,2026-05-15,50,medium,risk-model-v3.4,impossible_travel
SCR-0006124,ACC-000867,2026-05-14,47,medium,risk-model-v3.3,impossible_travel
SCR-0006125,ACC-000867,2026-05-13,42,medium,risk-model-v3.4,impossible_travel
SCR-0006126,ACC-000867,2026-05-12,55,medium,risk-model-v3.2,impossible_travel
SCR-0006127,ACC-000867,2026-05-11,55,medium,risk-model-v3.2,impossible_travel
SCR-0006128,ACC-000867,2026-05-10,55,medium,risk-model-v3.3,impossible_travel
SCR-0006129,ACC-000867,2026-05-09,57,medium,risk-model-v3.3,impossible_travel
SCR-0006130,ACC-000867,2026-05-08,50,medium,risk-model-v3.3,impossible_travel
SCR-0006131,ACC-000867,2026-05-07,42,medium,risk-model-v3.4,impossible_travel
SCR-0006132,ACC-000867,2026-05-06,56,medium,risk-model-v3.2,impossible_travel
SCR-0006133,ACC-000867,2026-05-05,42,medium,risk-model-v3.2,impossible_travel
SCR-0006134,ACC-000867,2026-05-04,53,medium,risk-model-v3.4,impossible_travel
SCR-0006135,ACC-000867,2026-05-03,51,medium,risk-model-v3.2,impossible_travel
SCR-0006136,ACC-000175,2026-06-01,79,high,risk-model-v3.4,api_token_abuse
SCR-0006137,ACC-000175,2026-05-31,69,medium,risk-model-v3.3,api_token_abuse
SCR-0006138,ACC-000175,2026-05-30,75,high,risk-model-v3.2,api_token_abuse
SCR-0006139,ACC-000175,2026-05-29,67,medium,risk-model-v3.3,api_token_abuse
SCR-0006140,ACC-000175,2026-05-28,63,medium,risk-model-v3.2,api_token_abuse
SCR-0006141,ACC-000175,2026-05-27,71,high,risk-model-v3.4,api_token_abuse
SCR-0006142,ACC-000175,2026-05-26,79,high,risk-model-v3.3,api_token_abuse
SCR-0006143,ACC-000175,2026-05-25,73,high,risk-model-v3.4,api_token_abuse
SCR-0006144,ACC-000175,2026-05-24,66,medium,risk-model-v3.4,api_token_abuse
SCR-0006145,ACC-000175,2026-05-23,63,medium,risk-model-v3.3,api_token_abuse
SCR-0006146,ACC-000175,2026-05-22,73,high,risk-model-v3.4,api_token_abuse
SCR-0006147,ACC-000175,2026-05-21,65,medium,risk-model-v3.3,api_token_abuse
SCR-0006148,ACC-000175,2026-05-20,65,medium,risk-model-v3.4,api_token_abuse
SCR-0006149,ACC-000175,2026-05-19,66,medium,risk-model-v3.3,api_token_abuse
SCR-0006150,ACC-000175,2026-05-18,65,medium,risk-model-v3.3,api_token_abuse
SCR-0006151,ACC-000175,2026-05-17,76,high,risk-model-v3.3,api_token_abuse
SCR-0006152,ACC-000175,2026-05-16,77,high,risk-model-v3.3,api_token_abuse
SCR-0006153,ACC-000175,2026-05-15,66,medium,risk-model-v3.3,api_token_abuse
SCR-0006154,ACC-000175,2026-05-14,69,medium,risk-model-v3.3,api_token_abuse
SCR-0006155,ACC-000175,2026-05-13,73,high,risk-model-v3.3,api_token_abuse
SCR-0006156,ACC-000175,2026-05-12,68,medium,risk-model-v3.2,api_token_abuse
SCR-0006157,ACC-000175,2026-05-11,67,medium,risk-model-v3.4,api_token_abuse
SCR-0006158,ACC-000175,2026-05-10,66,medium,risk-model-v3.3,api_token_abuse
SCR-0006159,ACC-000175,2026-05-09,67,medium,risk-model-v3.4,api_token_abuse
SCR-0006160,ACC-000175,2026-05-08,79,high,risk-model-v3.2,api_token_abuse
SCR-0006161,ACC-000175,2026-05-07,78,high,risk-model-v3.3,api_token_abuse
SCR-0006162,ACC-000175,2026-05-06,74,high,risk-model-v3.4,api_token_abuse
SCR-0006163,ACC-000175,2026-05-05,72,high,risk-model-v3.3,api_token_abuse
SCR-0006164,ACC-000175,2026-05-04,74,high,risk-model-v3.4,api_token_abuse
SCR-0006165,ACC-000175,2026-05-03,72,high,risk-model-v3.4,api_token_abuse
SCR-0006166,ACC-000903,2026-06-01,74,high,risk-model-v3.2,off_hours_admin
SCR-0006167,ACC-000903,2026-05-31,78,high,risk-model-v3.4,off_hours_admin
SCR-0006168,ACC-000903,2026-05-30,62,medium,risk-model-v3.2,off_hours_admin
SCR-0006169,ACC-000903,2026-05-29,75,high,risk-model-v3.2,off_hours_admin
SCR-0006170,ACC-000903,2026-05-28,72,high,risk-model-v3.2,off_hours_admin
SCR-0006171,ACC-000903,2026-05-27,68,medium,risk-model-v3.3,off_hours_admin
SCR-0006172,ACC-000903,2026-05-26,75,high,risk-model-v3.2,off_hours_admin
SCR-0006173,ACC-000903,2026-05-25,74,high,risk-model-v3.3,off_hours_admin
SCR-0006174,ACC-000903,2026-05-24,75,high,risk-model-v3.2,off_hours_admin
SCR-0006175,ACC-000903,2026-05-23,62,medium,risk-model-v3.2,off_hours_admin
SCR-0006176,ACC-000903,2026-05-22,77,high,risk-model-v3.4,off_hours_admin
SCR-0006177,ACC-000903,2026-05-21,62,medium,risk-model-v3.2,off_hours_admin
SCR-0006178,ACC-000903,2026-05-20,74,high,risk-model-v3.2,off_hours_admin
SCR-0006179,ACC-000903,2026-05-19,76,high,risk-model-v3.3,off_hours_admin
SCR-0006180,ACC-000903,2026-05-18,77,high,risk-model-v3.3,off_hours_admin
SCR-0006181,ACC-000903,2026-05-17,62,medium,risk-model-v3.2,off_hours_admin
SCR-0006182,ACC-000903,2026-05-16,62,medium,risk-model-v3.3,off_hours_admin
SCR-0006183,ACC-000903,2026-05-15,74,high,risk-model-v3.3,off_hours_admin
SCR-0006184,ACC-000903,2026-05-14,74,high,risk-model-v3.2,off_hours_admin
SCR-0006185,ACC-000903,2026-05-13,71,high,risk-model-v3.4,off_hours_admin
SCR-0006186,ACC-000903,2026-05-12,77,high,risk-model-v3.4,off_hours_admin
SCR-0006187,ACC-000903,2026-05-11,78,high,risk-model-v3.3,off_hours_admin
SCR-0006188,ACC-000903,2026-05-10,71,high,risk-model-v3.2,off_hours_admin
SCR-0006189,ACC-000903,2026-05-09,77,high,risk-model-v3.2,off_hours_admin
SCR-0006190,ACC-000903,2026-05-08,77,high,risk-model-v3.2,off_hours_admin
SCR-0006191,ACC-000903,2026-05-07,64,medium,risk-model-v3.4,off_hours_admin
SCR-0006192,ACC-000903,2026-05-06,63,medium,risk-model-v3.2,off_hours_admin
SCR-0006193,ACC-000903,2026-05-05,64,medium,risk-model-v3.4,off_hours_admin
SCR-0006194,ACC-000903,2026-05-04,75,high,risk-model-v3.3,off_hours_admin
SCR-0006195,ACC-000903,2026-05-03,77,high,risk-model-v3.2,off_hours_admin
SCR-0006196,ACC-001637,2026-06-01,84,high,risk-model-v3.4,bulk_account_creation
SCR-0006197,ACC-001637,2026-05-30,84,high,risk-model-v3.3,bulk_account_creation
SCR-0006198,ACC-001637,2026-05-28,91,critical,risk-model-v3.2,bulk_account_creation
SCR-0006199,ACC-001637,2026-05-26,87,high,risk-model-v3.3,bulk_account_creation
SCR-0006200,ACC-001637,2026-05-24,86,high,risk-model-v3.2,bulk_account_creation
SCR-0006201,ACC-001637,2026-05-22,88,high,risk-model-v3.2,bulk_account_creation
SCR-0006202,ACC-001637,2026-05-20,84,high,risk-model-v3.4,bulk_account_creation
SCR-0006203,ACC-001637,2026-05-18,85,high,risk-model-v3.2,bulk_account_creation
SCR-0006204,ACC-001637,2026-05-16,94,critical,risk-model-v3.4,bulk_account_creation
SCR-0006205,ACC-001637,2026-05-14,79,high,risk-model-v3.4,bulk_account_creation
SCR-0006206,ACC-001637,2026-05-12,94,critical,risk-model-v3.4,bulk_account_creation
SCR-0006207,ACC-001637,2026-05-10,79,high,risk-model-v3.4,bulk_account_creation
SCR-0006208,ACC-001637,2026-05-08,88,high,risk-model-v3.2,bulk_account_creation
SCR-0006209,ACC-001637,2026-05-06,86,high,risk-model-v3.3,bulk_account_creation
SCR-0006210,ACC-001637,2026-05-04,91,critical,risk-model-v3.2,bulk_account_creation
SCR-0006211,ACC-001344,2026-06-01,20,low,risk-model-v3.4,mfa_fatigue
SCR-0006212,ACC-001344,2026-05-30,25,low,risk-model-v3.2,mfa_fatigue
SCR-0006213,ACC-001344,2026-05-28,18,low,risk-model-v3.2,mfa_fatigue
SCR-0006214,ACC-001344,2026-05-26,19,low,risk-model-v3.4,mfa_fatigue
SCR-0006215,ACC-001344,2026-05-24,23,low,risk-model-v3.4,mfa_fatigue
SCR-0006216,ACC-001344,2026-05-22,17,low,risk-model-v3.4,mfa_fatigue
SCR-0006217,ACC-001344,2026-05-20,26,low,risk-model-v3.2,mfa_fatigue
SCR-0006218,ACC-001344,2026-05-18,17,low,risk-model-v3.2,mfa_fatigue
SCR-0006219,ACC-001344,2026-05-16,26,low,risk-model-v3.3,mfa_fatigue
SCR-0006220,ACC-001344,2026-05-14,15,low,risk-model-v3.4,mfa_fatigue
SCR-0006221,ACC-001344,2026-05-12,23,low,risk-model-v3.4,mfa_fatigue
SCR-0006222,ACC-001344,2026-05-10,21,low,risk-model-v3.2,mfa_fatigue
SCR-0006223,ACC-001344,2026-05-08,14,low,risk-model-v3.2,mfa_fatigue
SCR-0006224,ACC-001344,2026-05-06,20,low,risk-model-v3.4,mfa_fatigue
SCR-0006225,ACC-001344,2026-05-04,28,low,risk-model-v3.4,mfa_fatigue
SCR-0006226,ACC-000542,2026-06-01,47,medium,risk-model-v3.4,suspicious_oauth_grant
SCR-0006227,ACC-000542,2026-05-31,45,medium,risk-model-v3.3,suspicious_oauth_grant
SCR-0006228,ACC-000542,2026-05-30,34,low,risk-model-v3.2,suspicious_oauth_grant
SCR-0006229,ACC-000542,2026-05-29,35,low,risk-model-v3.2,suspicious_oauth_grant
SCR-0006230,ACC-000542,2026-05-28,36,low,risk-model-v3.3,suspicious_oauth_grant
SCR-0006231,ACC-000542,2026-05-27,43,medium,risk-model-v3.3,suspicious_oauth_grant
SCR-0006232,ACC-000542,2026-05-26,47,medium,risk-model-v3.4,suspicious_oauth_grant
SCR-0006233,ACC-000542,2026-05-25,42,medium,risk-model-v3.3,suspicious_oauth_grant
SCR-0006234,ACC-000542,2026-05-24,37,low,risk-model-v3.3,suspicious_oauth_grant
SCR-0006235,ACC-000542,2026-05-23,40,medium,risk-model-v3.4,suspicious_oauth_grant
SCR-0006236,ACC-000542,2026-05-22,32,low,risk-model-v3.4,suspicious_oauth_grant
SCR-0006237,ACC-000542,2026-05-21,45,medium,risk-model-v3.4,suspicious_oauth_grant
SCR-0006238,ACC-000542,2026-05-20,31,low,risk-model-v3.4,suspicious_oauth_grant
SCR-0006239,ACC-000542,2026-05-19,32,low,risk-model-v3.2,suspicious_oauth_grant
SCR-0006240,ACC-000542,2026-05-18,38,low,risk-model-v3.2,suspicious_oauth_grant
SCR-0006241,ACC-000542,2026-05-17,43,medium,risk-model-v3.3,suspicious_oauth_grant
SCR-0006242,ACC-000542,2026-05-16,37,low,risk-model-v3.4,suspicious_oauth_grant
SCR-0006243,ACC-000542,2026-05-15,31,low,risk-model-v3.3,suspicious_oauth_grant
SCR-0006244,ACC-000542,2026-05-14,39,low,risk-model-v3.3,suspicious_oauth_grant
