signal_id,account_id,signal_type,signal_value,weight,observed_at
SIG-0001713,ACC-000553,geo_velocity,0.111,3.65,2026-03-15 02:25:37
SIG-0001714,ACC-000553,data_staging,0.862,1.48,2026-04-27 09:37:47
SIG-0001715,ACC-000553,off_hours_admin,0.24,4.6,2026-03-11 00:19:03
SIG-0001716,ACC-000636,malware_callback,0.819,2.52,2026-04-15 19:41:35
SIG-0001717,ACC-000636,mfa_fatigue,0.394,2.41,2026-04-07 23:57:49
SIG-0001718,ACC-001219,data_staging,0.567,4.01,2026-05-16 15:54:27
SIG-0001719,ACC-001219,credential_stuffing,0.582,3.83,2026-03-08 23:57:33
SIG-0001720,ACC-001219,credential_stuffing,0.849,3.62,2026-05-27 07:58:51
SIG-0001721,ACC-001219,impossible_travel,0.718,0.75,2026-05-24 21:58:29
SIG-0001722,ACC-001219,suspicious_oauth_grant,0.794,2.83,2026-04-22 14:20:47
SIG-0001723,ACC-001219,suspicious_oauth_grant,0.617,0.53,2026-03-08 15:07:39
SIG-0001724,ACC-001293,off_hours_admin,0.99,0.57,2026-04-22 17:17:49
SIG-0001725,ACC-000009,bulk_account_creation,0.408,4.89,2026-04-06 12:24:01
SIG-0001726,ACC-000009,geo_velocity,0.244,4.11,2026-05-29 11:26:50
SIG-0001727,ACC-000009,credential_stuffing,0.208,4.1,2026-05-06 17:54:36
SIG-0001728,ACC-000009,new_device_burst,0.938,3.85,2026-03-04 01:45:16
SIG-0001729,ACC-000009,geo_velocity,0.537,2.22,2026-05-22 22:48:45
SIG-0001730,ACC-000009,malware_callback,0.658,1.0,2026-05-26 15:45:09
SIG-0001731,ACC-000009,data_staging,0.295,1.09,2026-04-27 06:37:10
SIG-0001732,ACC-000009,impossible_travel,0.997,1.49,2026-03-16 16:41:46
SIG-0001733,ACC-000754,anomalous_share_external,0.322,4.7,2026-04-30 01:34:39
SIG-0001734,ACC-000754,mfa_fatigue,0.703,2.06,2026-04-12 04:47:40
SIG-0001735,ACC-000754,api_token_abuse,0.774,3.05,2026-04-23 23:53:18
SIG-0001736,ACC-000754,mass_file_download,0.178,3.8,2026-05-10 00:15:33
SIG-0001737,ACC-000754,impossible_travel,0.41,4.13,2026-05-30 09:49:14
SIG-0001738,ACC-000110,data_staging,0.911,2.44,2026-04-02 14:30:08
SIG-0001739,ACC-001239,off_hours_admin,0.527,1.4,2026-03-26 01:09:18
SIG-0001740,ACC-001239,off_hours_admin,0.691,2.82,2026-05-17 04:28:55
SIG-0001741,ACC-001239,impossible_travel,0.916,3.53,2026-04-30 14:42:13
SIG-0001742,ACC-001239,malware_callback,0.382,2.14,2026-05-13 12:58:56
SIG-0001743,ACC-001239,api_token_abuse,0.948,0.6,2026-04-15 12:43:30
SIG-0001744,ACC-001239,impossible_travel,0.204,4.27,2026-04-16 23:33:41
SIG-0001745,ACC-001239,new_device_burst,0.411,1.95,2026-03-28 00:58:16
SIG-0001746,ACC-001239,geo_velocity,0.706,3.94,2026-06-01 10:46:38
SIG-0001747,ACC-001734,api_token_abuse,0.67,3.89,2026-04-10 08:15:30
SIG-0001748,ACC-001734,geo_velocity,0.13,3.58,2026-05-03 07:31:53
SIG-0001749,ACC-001734,bulk_account_creation,0.427,2.16,2026-03-19 09:44:53
SIG-0001750,ACC-001734,suspicious_oauth_grant,0.15,0.98,2026-04-26 12:51:05
SIG-0001751,ACC-001734,bulk_account_creation,0.742,0.78,2026-05-31 21:40:27
SIG-0001752,ACC-001734,suspicious_oauth_grant,0.189,3.29,2026-05-03 02:18:19
SIG-0001753,ACC-001734,suspicious_oauth_grant,0.484,2.6,2026-05-15 18:04:44
SIG-0001754,ACC-001734,data_staging,0.686,3.45,2026-04-23 05:05:16
SIG-0001755,ACC-000533,mass_file_download,0.926,0.62,2026-04-28 08:06:04
SIG-0001756,ACC-000533,off_hours_admin,0.907,2.86,2026-03-09 07:15:13
SIG-0001757,ACC-001505,mfa_fatigue,0.735,3.51,2026-03-19 01:55:30
SIG-0001758,ACC-001505,suspicious_oauth_grant,0.325,3.47,2026-05-27 02:15:55
SIG-0001759,ACC-001505,impossible_travel,0.623,0.67,2026-04-20 04:43:51
SIG-0001760,ACC-001505,mfa_fatigue,0.84,3.02,2026-06-01 03:47:22
SIG-0001761,ACC-001505,bulk_account_creation,0.627,4.95,2026-05-17 01:24:50
SIG-0001762,ACC-001505,data_staging,0.152,4.21,2026-03-23 23:09:44
SIG-0001763,ACC-000485,mass_file_download,0.677,3.17,2026-05-04 14:42:01
SIG-0001764,ACC-000485,geo_velocity,0.343,3.0,2026-03-08 07:17:41
SIG-0001765,ACC-000485,new_device_burst,0.803,4.74,2026-04-28 04:23:57
SIG-0001766,ACC-001767,new_device_burst,0.812,4.33,2026-04-06 10:05:19
SIG-0001767,ACC-001767,data_staging,0.614,4.34,2026-05-09 01:02:33
SIG-0001768,ACC-001767,api_token_abuse,0.941,0.76,2026-03-16 17:46:30
SIG-0001769,ACC-001298,mfa_fatigue,0.817,1.43,2026-04-17 13:43:36
SIG-0001770,ACC-001298,credential_stuffing,0.756,1.18,2026-04-19 13:16:51
SIG-0001771,ACC-001298,credential_stuffing,0.869,2.14,2026-05-01 21:40:15
SIG-0001772,ACC-001298,anomalous_share_external,0.33,4.46,2026-05-11 06:37:34
SIG-0001773,ACC-001298,credential_stuffing,0.84,3.6,2026-04-03 10:23:20
SIG-0001774,ACC-001298,bulk_account_creation,0.911,2.5,2026-05-26 17:32:36
SIG-0001775,ACC-001298,impossible_travel,0.945,2.41,2026-03-06 03:06:19
SIG-0001776,ACC-001298,geo_velocity,0.117,3.62,2026-03-22 23:03:40
SIG-0001777,ACC-001298,malware_callback,0.72,3.25,2026-03-16 14:02:24
SIG-0001778,ACC-001281,credential_stuffing,0.43,3.87,2026-05-11 19:38:29
SIG-0001779,ACC-001281,off_hours_admin,0.314,2.77,2026-04-24 21:35:09
SIG-0001780,ACC-001281,impossible_travel,0.922,2.47,2026-04-13 11:14:37
SIG-0001781,ACC-001281,data_staging,0.287,3.33,2026-05-10 05:39:40
SIG-0001782,ACC-001281,bulk_account_creation,0.58,1.55,2026-04-27 19:56:50
SIG-0001783,ACC-001281,credential_stuffing,0.482,0.77,2026-04-01 15:28:16
SIG-0001784,ACC-001281,suspicious_oauth_grant,0.243,1.9,2026-05-13 10:37:33
SIG-0001785,ACC-001281,bulk_account_creation,0.175,1.85,2026-03-09 11:17:50
SIG-0001786,ACC-001281,data_staging,0.21,1.27,2026-03-19 19:38:43
SIG-0001787,ACC-001906,mfa_fatigue,0.831,3.24,2026-04-17 12:41:17
SIG-0001788,ACC-001906,suspicious_oauth_grant,0.351,1.85,2026-05-07 08:19:24
SIG-0001789,ACC-001906,bulk_account_creation,0.821,1.54,2026-05-07 16:15:46
SIG-0001790,ACC-000892,off_hours_admin,0.518,4.55,2026-04-06 00:13:55
SIG-0001791,ACC-000892,credential_stuffing,0.965,2.63,2026-03-31 12:16:30
SIG-0001792,ACC-000892,geo_velocity,0.951,3.31,2026-03-09 09:21:21
SIG-0001793,ACC-000892,mass_file_download,0.453,3.91,2026-05-07 23:32:06
SIG-0001794,ACC-000892,new_device_burst,0.392,1.77,2026-03-06 08:04:55
SIG-0001795,ACC-000892,off_hours_admin,0.828,2.67,2026-03-17 00:51:32
SIG-0001796,ACC-000222,geo_velocity,0.77,3.78,2026-04-13 11:16:51
SIG-0001797,ACC-000222,mass_file_download,0.259,1.11,2026-03-22 03:27:03
SIG-0001798,ACC-000222,impossible_travel,0.265,4.31,2026-04-19 22:40:14
SIG-0001799,ACC-001179,geo_velocity,0.882,3.22,2026-05-15 20:58:52
SIG-0001800,ACC-001179,anomalous_share_external,0.827,2.8,2026-03-29 23:44:09
SIG-0001801,ACC-001179,anomalous_share_external,0.453,2.9,2026-03-12 08:33:18
SIG-0001802,ACC-001179,credential_stuffing,0.568,2.58,2026-03-19 17:03:45
SIG-0001803,ACC-001179,anomalous_share_external,0.215,1.68,2026-04-29 08:25:40
SIG-0001804,ACC-000586,data_staging,0.805,4.75,2026-03-03 10:17:40
SIG-0001805,ACC-000586,credential_stuffing,0.646,1.03,2026-05-21 07:30:34
SIG-0001806,ACC-000586,bulk_account_creation,0.931,1.96,2026-05-15 09:22:20
SIG-0001807,ACC-000586,data_staging,0.966,4.35,2026-04-10 08:54:50
SIG-0001808,ACC-000586,anomalous_share_external,0.523,2.17,2026-04-05 07:16:55
SIG-0001809,ACC-000586,impossible_travel,0.36,1.83,2026-04-26 13:18:06
SIG-0001810,ACC-000586,api_token_abuse,0.443,3.32,2026-04-20 21:40:03
SIG-0001811,ACC-000586,malware_callback,0.279,4.27,2026-04-01 02:21:53
SIG-0001812,ACC-000586,off_hours_admin,0.459,3.02,2026-04-04 07:18:42
SIG-0001813,ACC-001740,suspicious_oauth_grant,0.517,4.69,2026-05-24 21:12:15
SIG-0001814,ACC-001740,off_hours_admin,0.991,4.78,2026-05-25 08:53:38
SIG-0001815,ACC-001740,mass_file_download,0.228,3.63,2026-04-20 11:13:36
SIG-0001816,ACC-001740,data_staging,0.599,4.02,2026-04-19 20:54:22
SIG-0001817,ACC-001740,new_device_burst,0.868,0.98,2026-04-04 09:03:39
SIG-0001818,ACC-001740,api_token_abuse,0.193,4.84,2026-04-16 04:52:51
SIG-0001819,ACC-001740,new_device_burst,0.838,0.53,2026-04-19 22:46:14
SIG-0001820,ACC-000372,off_hours_admin,0.729,2.29,2026-03-08 22:47:13
SIG-0001821,ACC-000372,credential_stuffing,0.423,2.69,2026-03-30 17:34:44
SIG-0001822,ACC-000372,new_device_burst,0.827,3.59,2026-04-30 22:01:11
SIG-0001823,ACC-000372,bulk_account_creation,0.174,0.73,2026-05-20 23:37:45
SIG-0001824,ACC-000372,mass_file_download,0.818,3.06,2026-04-20 16:57:32
SIG-0001825,ACC-000372,data_staging,0.101,3.45,2026-04-08 03:39:58
SIG-0001826,ACC-001017,credential_stuffing,0.725,1.22,2026-03-11 17:37:43
SIG-0001827,ACC-001017,geo_velocity,0.555,2.07,2026-03-30 09:50:18
SIG-0001828,ACC-001017,malware_callback,0.71,2.68,2026-03-28 18:59:39
SIG-0001829,ACC-001035,new_device_burst,0.635,1.68,2026-03-09 15:28:49
SIG-0001830,ACC-001485,credential_stuffing,0.651,0.6,2026-03-19 21:25:06
SIG-0001831,ACC-001485,impossible_travel,0.215,0.79,2026-05-02 10:49:46
SIG-0001832,ACC-001485,new_device_burst,0.547,2.38,2026-04-12 13:39:38
SIG-0001833,ACC-001453,anomalous_share_external,0.5,4.45,2026-04-22 06:56:11
SIG-0001834,ACC-001453,data_staging,0.31,1.93,2026-04-26 22:03:59
SIG-0001835,ACC-001453,malware_callback,0.706,3.9,2026-05-04 07:12:36
SIG-0001836,ACC-001453,anomalous_share_external,0.735,3.88,2026-05-26 11:44:20
SIG-0001837,ACC-001453,mass_file_download,0.231,2.32,2026-03-14 04:57:19
SIG-0001838,ACC-001453,api_token_abuse,0.563,2.34,2026-03-16 05:24:55
SIG-0001839,ACC-001453,malware_callback,0.357,1.68,2026-04-18 16:43:18
SIG-0001840,ACC-000500,malware_callback,0.248,3.75,2026-04-23 19:32:09
SIG-0001841,ACC-000390,malware_callback,0.67,1.71,2026-05-25 09:02:59
SIG-0001842,ACC-000390,off_hours_admin,0.861,4.46,2026-04-15 18:09:25
SIG-0001843,ACC-000390,mass_file_download,0.435,3.56,2026-05-24 04:23:36
SIG-0001844,ACC-000023,suspicious_oauth_grant,0.206,4.32,2026-03-07 18:04:30
SIG-0001845,ACC-000023,anomalous_share_external,0.408,1.08,2026-05-11 06:53:44
SIG-0001846,ACC-000023,anomalous_share_external,0.84,1.59,2026-04-04 11:00:47
SIG-0001847,ACC-000023,api_token_abuse,0.914,0.9,2026-05-28 09:37:50
SIG-0001848,ACC-000023,anomalous_share_external,0.787,3.21,2026-04-28 13:50:18
SIG-0001849,ACC-000023,mass_file_download,0.628,4.7,2026-04-22 03:18:05
SIG-0001850,ACC-000023,data_staging,0.856,2.57,2026-03-11 02:00:19
SIG-0001851,ACC-000023,api_token_abuse,0.191,1.4,2026-03-15 08:24:44
SIG-0001852,ACC-000023,bulk_account_creation,0.112,0.78,2026-03-20 00:16:44
SIG-0001853,ACC-000257,malware_callback,0.935,4.58,2026-04-14 04:29:47
SIG-0001854,ACC-001201,data_staging,0.681,4.79,2026-04-02 18:15:39
SIG-0001855,ACC-001201,anomalous_share_external,0.484,2.72,2026-04-05 09:21:50
SIG-0001856,ACC-001201,malware_callback,0.859,4.61,2026-05-07 14:29:15
SIG-0001857,ACC-001201,anomalous_share_external,0.265,0.68,2026-03-15 22:06:24
SIG-0001858,ACC-001201,mass_file_download,0.21,4.03,2026-03-31 13:36:06
SIG-0001859,ACC-001201,geo_velocity,0.129,2.46,2026-05-22 07:03:55
SIG-0001860,ACC-001201,anomalous_share_external,0.918,2.83,2026-05-29 22:36:29
SIG-0001861,ACC-001201,geo_velocity,0.6,1.03,2026-04-05 09:45:38
SIG-0001862,ACC-001201,mfa_fatigue,0.186,2.18,2026-05-03 12:33:42
SIG-0001863,ACC-001736,api_token_abuse,0.378,3.99,2026-05-15 20:12:59
SIG-0001864,ACC-001736,malware_callback,0.516,1.38,2026-04-11 19:33:52
SIG-0001865,ACC-001736,bulk_account_creation,0.54,2.95,2026-03-20 02:46:13
SIG-0001866,ACC-001736,bulk_account_creation,0.977,4.03,2026-04-13 19:51:37
SIG-0001867,ACC-001736,mfa_fatigue,0.748,0.88,2026-04-17 09:10:45
SIG-0001868,ACC-001736,data_staging,0.51,2.93,2026-05-25 18:50:55
SIG-0001869,ACC-000582,anomalous_share_external,0.806,4.2,2026-03-05 20:39:32
SIG-0001870,ACC-000582,impossible_travel,0.657,1.33,2026-05-15 13:57:49
SIG-0001871,ACC-000582,impossible_travel,0.589,1.08,2026-05-14 23:05:39
SIG-0001872,ACC-000582,mfa_fatigue,0.242,3.95,2026-03-21 21:01:13
SIG-0001873,ACC-000582,new_device_burst,0.762,2.04,2026-05-08 22:46:16
SIG-0001874,ACC-000582,anomalous_share_external,0.82,2.5,2026-05-21 03:23:16
SIG-0001875,ACC-000582,mass_file_download,0.281,3.66,2026-05-12 10:12:01
SIG-0001876,ACC-000582,bulk_account_creation,0.185,2.39,2026-04-23 17:35:00
SIG-0001877,ACC-001874,malware_callback,0.555,2.91,2026-04-03 05:23:31
SIG-0001878,ACC-001874,mass_file_download,0.575,1.84,2026-05-19 10:23:38
SIG-0001879,ACC-001874,off_hours_admin,0.516,3.21,2026-04-11 08:30:18
SIG-0001880,ACC-001874,api_token_abuse,0.476,1.23,2026-04-03 22:11:42
SIG-0001881,ACC-001874,geo_velocity,0.325,4.17,2026-04-28 17:49:26
SIG-0001882,ACC-001507,suspicious_oauth_grant,0.281,0.65,2026-04-21 07:16:44
SIG-0001883,ACC-001158,mfa_fatigue,0.418,2.04,2026-04-02 10:12:55
SIG-0001884,ACC-001158,off_hours_admin,0.603,3.53,2026-03-31 00:57:11
SIG-0001885,ACC-001158,mass_file_download,0.825,1.75,2026-03-19 20:42:15
SIG-0001886,ACC-000683,data_staging,0.125,0.66,2026-04-05 17:44:25
SIG-0001887,ACC-000683,suspicious_oauth_grant,0.763,1.31,2026-04-21 21:06:24
SIG-0001888,ACC-000683,credential_stuffing,0.59,3.54,2026-03-20 20:20:10
SIG-0001889,ACC-000683,malware_callback,0.135,4.9,2026-05-23 13:18:59
SIG-0001890,ACC-000329,suspicious_oauth_grant,0.212,0.66,2026-04-26 22:04:05
SIG-0001891,ACC-000329,geo_velocity,0.495,2.29,2026-04-24 21:46:50
SIG-0001892,ACC-000329,mfa_fatigue,0.177,2.88,2026-05-04 04:55:25
SIG-0001893,ACC-000329,impossible_travel,0.641,2.59,2026-04-20 22:32:49
SIG-0001894,ACC-000329,bulk_account_creation,0.169,3.92,2026-05-16 12:22:24
SIG-0001895,ACC-000329,off_hours_admin,0.453,2.64,2026-04-23 17:33:13
SIG-0001896,ACC-000329,suspicious_oauth_grant,0.524,4.67,2026-05-24 16:18:43
SIG-0001897,ACC-001211,suspicious_oauth_grant,0.634,3.8,2026-03-27 00:07:59
SIG-0001898,ACC-001211,api_token_abuse,0.281,0.55,2026-04-20 23:59:36
SIG-0001899,ACC-001211,anomalous_share_external,0.89,1.05,2026-05-01 20:47:51
SIG-0001900,ACC-001211,api_token_abuse,0.811,4.96,2026-05-31 23:50:27
SIG-0001901,ACC-001211,off_hours_admin,0.656,4.73,2026-03-25 15:26:00
SIG-0001902,ACC-001211,off_hours_admin,0.774,4.42,2026-04-06 19:31:35
SIG-0001903,ACC-001784,data_staging,0.211,4.4,2026-04-21 13:48:43
SIG-0001904,ACC-001784,geo_velocity,0.56,4.8,2026-04-23 23:00:03
SIG-0001905,ACC-001784,mass_file_download,0.444,1.11,2026-04-21 04:04:13
SIG-0001906,ACC-001784,malware_callback,0.618,4.08,2026-04-20 21:11:46
SIG-0001907,ACC-001784,mfa_fatigue,0.653,1.39,2026-03-17 05:48:14
SIG-0001908,ACC-001784,new_device_burst,0.823,3.0,2026-04-08 15:35:00
SIG-0001909,ACC-000020,api_token_abuse,0.187,2.22,2026-05-13 12:04:24
SIG-0001910,ACC-000020,mass_file_download,0.572,3.77,2026-05-11 05:20:18
SIG-0001911,ACC-000020,impossible_travel,0.831,2.8,2026-04-04 01:51:57
SIG-0001912,ACC-001009,geo_velocity,0.712,3.33,2026-04-12 11:24:28
SIG-0001913,ACC-001009,anomalous_share_external,0.728,0.66,2026-04-18 08:36:08
SIG-0001914,ACC-001009,suspicious_oauth_grant,0.182,4.99,2026-03-23 20:37:45
SIG-0001915,ACC-001009,api_token_abuse,0.492,0.69,2026-04-23 02:23:45
SIG-0001916,ACC-001300,new_device_burst,0.107,1.95,2026-03-24 07:35:48
SIG-0001917,ACC-001520,data_staging,0.791,4.6,2026-04-07 08:12:08
SIG-0001918,ACC-001520,new_device_burst,0.144,2.31,2026-04-23 06:37:02
SIG-0001919,ACC-001520,bulk_account_creation,0.756,4.42,2026-05-18 04:20:49
SIG-0001920,ACC-001520,malware_callback,0.704,0.69,2026-04-20 13:38:10
SIG-0001921,ACC-001520,malware_callback,0.962,0.64,2026-03-13 18:53:10
SIG-0001922,ACC-001520,data_staging,0.141,2.14,2026-04-13 13:47:23
SIG-0001923,ACC-000014,mass_file_download,0.447,2.28,2026-04-24 07:25:18
SIG-0001924,ACC-000014,anomalous_share_external,0.754,4.25,2026-04-25 01:38:26
SIG-0001925,ACC-000014,mfa_fatigue,0.231,4.34,2026-05-25 06:02:06
SIG-0001926,ACC-000014,anomalous_share_external,0.59,2.72,2026-05-18 08:35:43
SIG-0001927,ACC-000014,bulk_account_creation,0.53,2.91,2026-05-22 01:58:56
SIG-0001928,ACC-000014,suspicious_oauth_grant,0.872,1.12,2026-04-06 06:16:59
SIG-0001929,ACC-000014,data_staging,0.458,3.94,2026-03-23 02:36:54
SIG-0001930,ACC-001235,new_device_burst,0.348,2.93,2026-05-31 19:08:49
SIG-0001931,ACC-001235,off_hours_admin,0.443,4.07,2026-05-13 20:41:18
SIG-0001932,ACC-001235,api_token_abuse,0.628,1.55,2026-04-24 13:37:39
SIG-0001933,ACC-001235,credential_stuffing,0.625,2.98,2026-05-11 23:41:37
SIG-0001934,ACC-001235,bulk_account_creation,0.15,4.99,2026-03-28 01:01:16
SIG-0001935,ACC-001235,bulk_account_creation,0.264,1.09,2026-03-31 02:37:04
SIG-0001936,ACC-001235,mfa_fatigue,0.278,4.16,2026-03-28 20:21:36
SIG-0001937,ACC-001235,geo_velocity,0.169,3.89,2026-03-14 05:57:50
SIG-0001938,ACC-001235,impossible_travel,0.209,1.38,2026-04-04 01:29:24
SIG-0001939,ACC-001434,mfa_fatigue,0.941,3.76,2026-04-23 04:20:10
SIG-0001940,ACC-001434,impossible_travel,0.522,2.19,2026-04-23 16:53:32
SIG-0001941,ACC-001310,credential_stuffing,0.923,1.64,2026-03-14 05:44:29
SIG-0001942,ACC-001310,api_token_abuse,0.356,1.65,2026-05-03 14:25:03
SIG-0001943,ACC-001310,off_hours_admin,0.813,2.89,2026-03-27 13:43:22
SIG-0001944,ACC-001310,api_token_abuse,0.497,2.85,2026-05-15 02:35:52
SIG-0001945,ACC-001310,new_device_burst,0.689,4.82,2026-04-01 13:34:26
SIG-0001946,ACC-001310,impossible_travel,0.65,0.57,2026-05-27 15:30:53
SIG-0001947,ACC-001310,mfa_fatigue,0.428,3.57,2026-03-30 18:42:32
SIG-0001948,ACC-001310,bulk_account_creation,0.981,1.91,2026-03-04 21:36:35
SIG-0001949,ACC-001310,off_hours_admin,0.698,1.36,2026-04-27 09:56:14
SIG-0001950,ACC-000557,anomalous_share_external,0.527,3.27,2026-03-29 16:42:56
SIG-0001951,ACC-000557,anomalous_share_external,0.501,4.84,2026-04-01 18:16:03
SIG-0001952,ACC-000557,mfa_fatigue,0.822,2.56,2026-03-08 10:41:22
SIG-0001953,ACC-001774,mfa_fatigue,0.194,2.69,2026-04-06 03:33:51
SIG-0001954,ACC-001774,api_token_abuse,0.835,2.77,2026-05-02 16:33:11
SIG-0001955,ACC-001774,credential_stuffing,0.699,4.41,2026-04-21 01:52:30
SIG-0001956,ACC-001774,off_hours_admin,0.561,3.49,2026-05-22 19:54:17
SIG-0001957,ACC-001774,geo_velocity,0.236,1.34,2026-05-27 15:03:50
SIG-0001958,ACC-001433,malware_callback,0.182,0.83,2026-03-11 06:23:54
SIG-0001959,ACC-001433,geo_velocity,0.42,3.26,2026-05-15 00:09:42
SIG-0001960,ACC-001433,malware_callback,0.286,1.17,2026-04-09 02:41:31
SIG-0001961,ACC-001433,off_hours_admin,0.489,2.8,2026-05-15 06:16:30
SIG-0001962,ACC-001433,credential_stuffing,0.106,2.65,2026-05-01 15:30:36
SIG-0001963,ACC-000229,data_staging,0.451,1.38,2026-05-05 06:32:21
SIG-0001964,ACC-000229,mfa_fatigue,0.431,4.25,2026-05-10 13:06:44
SIG-0001965,ACC-000229,mass_file_download,0.422,2.33,2026-03-06 21:33:27
SIG-0001966,ACC-000229,off_hours_admin,0.397,1.28,2026-05-06 11:08:12
SIG-0001967,ACC-000229,geo_velocity,0.255,1.1,2026-04-21 03:36:44
SIG-0001968,ACC-000229,bulk_account_creation,0.832,3.76,2026-05-15 17:38:13
SIG-0001969,ACC-000229,api_token_abuse,0.292,2.12,2026-03-29 07:41:19
SIG-0001970,ACC-000229,api_token_abuse,0.792,1.03,2026-05-28 12:10:07
SIG-0001971,ACC-001787,suspicious_oauth_grant,0.454,0.8,2026-04-26 11:43:24
SIG-0001972,ACC-001787,geo_velocity,0.618,4.28,2026-05-30 16:18:51
SIG-0001973,ACC-001787,credential_stuffing,0.258,2.5,2026-05-14 02:37:49
SIG-0001974,ACC-001787,off_hours_admin,0.68,3.99,2026-05-31 01:43:35
SIG-0001975,ACC-001787,geo_velocity,0.107,3.22,2026-03-27 02:29:00
SIG-0001976,ACC-001787,credential_stuffing,0.167,4.92,2026-05-03 06:23:40
SIG-0001977,ACC-001787,credential_stuffing,0.859,4.11,2026-05-02 05:28:59
SIG-0001978,ACC-001787,data_staging,0.224,3.33,2026-03-08 09:09:59
SIG-0001979,ACC-000511,mass_file_download,0.471,3.38,2026-05-14 19:35:55
SIG-0001980,ACC-000511,data_staging,0.335,3.07,2026-05-06 04:40:23
SIG-0001981,ACC-000511,impossible_travel,0.793,1.0,2026-03-24 11:43:02
SIG-0001982,ACC-000511,mfa_fatigue,0.636,2.87,2026-05-01 05:08:49
SIG-0001983,ACC-000630,bulk_account_creation,0.606,2.75,2026-05-04 20:53:09
SIG-0001984,ACC-000630,credential_stuffing,0.567,1.03,2026-03-14 17:10:20
SIG-0001985,ACC-000630,geo_velocity,0.156,2.65,2026-04-11 02:57:22
SIG-0001986,ACC-000630,off_hours_admin,0.304,4.12,2026-05-13 17:54:14
SIG-0001987,ACC-000630,data_staging,0.624,3.8,2026-04-17 07:50:17
SIG-0001988,ACC-000309,malware_callback,0.172,3.57,2026-04-20 22:45:21
SIG-0001989,ACC-000309,off_hours_admin,0.277,2.76,2026-03-28 21:54:00
SIG-0001990,ACC-001490,data_staging,0.184,2.14,2026-03-08 07:50:28
SIG-0001991,ACC-001490,suspicious_oauth_grant,0.709,0.58,2026-05-20 23:02:56
SIG-0001992,ACC-001490,credential_stuffing,0.653,2.82,2026-05-02 19:11:25
SIG-0001993,ACC-001490,off_hours_admin,0.463,3.74,2026-04-27 03:31:43
SIG-0001994,ACC-001490,data_staging,0.423,3.59,2026-03-08 04:08:07
SIG-0001995,ACC-001490,new_device_burst,0.847,3.68,2026-03-30 08:17:14
SIG-0001996,ACC-001419,geo_velocity,0.834,2.04,2026-05-11 09:13:21
SIG-0001997,ACC-001419,anomalous_share_external,0.428,2.41,2026-04-30 15:33:04
SIG-0001998,ACC-000272,api_token_abuse,0.954,3.9,2026-03-05 13:35:32
SIG-0001999,ACC-000272,new_device_burst,0.848,3.77,2026-04-13 05:06:11
SIG-0002000,ACC-000272,impossible_travel,0.221,1.47,2026-04-14 05:08:25
SIG-0002001,ACC-000272,api_token_abuse,0.241,2.44,2026-03-24 18:17:16
SIG-0002002,ACC-000272,anomalous_share_external,0.339,3.56,2026-05-01 19:34:36
SIG-0002003,ACC-001669,credential_stuffing,0.282,2.84,2026-05-22 20:55:06
SIG-0002004,ACC-001669,bulk_account_creation,0.885,2.81,2026-03-28 07:00:17
SIG-0002005,ACC-001669,data_staging,0.91,2.56,2026-04-07 03:16:07
SIG-0002006,ACC-001669,credential_stuffing,0.127,0.86,2026-05-25 07:21:10
SIG-0002007,ACC-000730,suspicious_oauth_grant,0.603,4.01,2026-04-29 17:43:28
SIG-0002008,ACC-000730,bulk_account_creation,0.485,1.36,2026-04-09 18:31:03
SIG-0002009,ACC-000522,malware_callback,0.853,2.92,2026-05-13 13:13:06
SIG-0002010,ACC-000065,data_staging,0.761,1.04,2026-04-20 16:17:46
SIG-0002011,ACC-000065,geo_velocity,0.936,4.22,2026-05-19 06:56:11
SIG-0002012,ACC-000065,new_device_burst,0.585,0.81,2026-04-23 00:02:17
SIG-0002013,ACC-000065,suspicious_oauth_grant,0.505,1.79,2026-06-01 16:07:48
